time,edge,vehicles,speed,waiting,halting,ns_green,ew_green,tls_mode
292,N2C,17,2.4458,376.0,13,36,24,adaptive
292,S2C,17,2.5074,368.0,13,36,24,adaptive
292,E2C,4,12.5141,0.0,0,36,24,adaptive
292,W2C,4,11.8419,0.0,0,36,24,adaptive
293,N2C,17,2.2585,390.0,14,36,24,adaptive
293,S2C,17,2.2927,381.0,13,36,24,adaptive
293,E2C,4,12.4466,0.0,0,36,24,adaptive
293,W2C,4,11.754,0.0,0,36,24,adaptive
294,N2C,18,2.5438,404.0,14,36,24,adaptive
294,S2C,18,2.7511,395.0,14,36,24,adaptive
294,E2C,5,12.8391,0.0,0,36,24,adaptive
294,W2C,4,11.2593,0.0,0,36,24,adaptive
295,N2C,18,2.1899,418.0,14,36,24,adaptive
295,S2C,18,2.43,409.0,14,36,24,adaptive
295,E2C,4,12.7706,0.0,0,36,24,adaptive
295,W2C,4,11.1384,0.0,0,36,24,adaptive
296,N2C,18,1.984,432.0,14,36,24,adaptive
296,S2C,18,2.2492,423.0,14,36,24,adaptive
296,E2C,4,12.8801,0.0,0,36,24,adaptive
296,W2C,4,10.8284,0.0,0,36,24,adaptive
297,N2C,18,2.0173,446.0,14,36,24,adaptive
297,S2C,18,2.1973,437.0,14,36,24,adaptive
297,E2C,4,12.6582,0.0,0,36,24,adaptive
297,W2C,4,10.9644,0.0,0,36,24,adaptive
298,N2C,19,2.6894,461.0,15,36,24,adaptive
298,S2C,19,2.7412,452.0,15,36,24,adaptive
298,E2C,5,12.9065,0.0,0,36,24,adaptive
298,W2C,5,11.3468,0.0,0,36,24,adaptive
299,N2C,19,2.3777,476.0,15,36,24,adaptive
299,S2C,19,2.4785,467.0,15,36,24,adaptive
299,E2C,5,12.731,0.0,0,36,24,adaptive
299,W2C,5,11.2102,0.0,0,36,24,adaptive
300,N2C,19,2.1347,491.0,15,36,24,adaptive
300,S2C,19,2.3579,482.0,15,36,24,adaptive
300,E2C,4,12.6971,0.0,0,36,24,adaptive
300,W2C,5,11.204,0.0,0,36,24,adaptive
301,N2C,19,1.9596,506.0,15,36,24,adaptive
301,S2C,19,2.0725,497.0,15,36,24,adaptive
301,E2C,4,12.9692,0.0,0,36,24,adaptive
301,W2C,4,11.3709,0.0,0,36,24,adaptive
302,N2C,19,1.8247,521.0,15,36,24,adaptive
302,S2C,19,1.9998,512.0,15,36,24,adaptive
302,E2C,4,12.466,0.0,0,36,24,adaptive
302,W2C,4,11.0916,0.0,0,36,24,adaptive
303,N2C,20,2.1293,537.0,16,36,24,adaptive
303,S2C,20,2.3338,528.0,16,36,24,adaptive
303,E2C,5,12.7542,0.0,0,36,24,adaptive
303,W2C,5,11.4645,0.0,0,36,24,adaptive
304,N2C,18,2.1037,425.0,14,36,24,adaptive
304,S2C,18,2.233,418.0,14,36,24,adaptive
304,E2C,5,12.5074,0.0,0,36,24,adaptive
304,W2C,5,11.3391,0.0,0,36,24,adaptive
305,N2C,18,2.1618,328.0,13,36,24,adaptive
305,S2C,18,2.3633,321.0,12,36,24,adaptive
305,E2C,5,12.032,0.0,0,36,24,adaptive
305,W2C,5,11.1621,0.0,0,36,24,adaptive
306,N2C,18,2.4236,243.0,11,36,24,adaptive
306,S2C,18,2.6085,237.0,11,36,24,adaptive
306,E2C,5,10.8946,0.0,0,36,24,adaptive
306,W2C,5,11.3059,0.0,0,36,24,adaptive
307,N2C,17,3.3825,171.0,9,36,24,adaptive
307,S2C,17,3.3548,164.0,9,36,24,adaptive
307,E2C,6,9.7868,0.0,0,36,24,adaptive
307,W2C,6,11.3958,0.0,0,36,24,adaptive
308,N2C,17,3.7179,110.0,7,36,24,adaptive
308,S2C,17,3.4364,107.0,7,36,24,adaptive
308,E2C,6,9.0272,1.0,1,36,24,adaptive
308,W2C,6,11.27,0.0,0,36,24,adaptive
309,N2C,17,4.2535,62.0,5,36,24,adaptive
309,S2C,16,3.7967,61.0,5,36,24,adaptive
309,E2C,6,8.6109,2.0,1,36,24,adaptive
309,W2C,6,11.5026,0.0,0,36,24,adaptive
310,N2C,15,4.774,27.0,3,36,24,adaptive
310,S2C,15,3.8677,27.0,4,36,24,adaptive
310,E2C,6,8.426,3.0,1,36,24,adaptive
310,W2C,6,11.2359,0.0,0,36,24,adaptive
311,N2C,15,5.4583,7.0,1,36,24,adaptive
311,S2C,15,4.5724,8.0,2,36,24,adaptive
311,E2C,6,7.6933,5.0,2,36,24,adaptive
311,W2C,6,9.2435,0.0,0,36,24,adaptive
312,N2C,14,5.6542,0.0,0,36,24,adaptive
312,S2C,14,5.457,7.0,1,36,24,adaptive
312,E2C,7,7.9313,7.0,2,36,24,adaptive
312,W2C,7,8.6117,0.0,0,36,24,adaptive
313,N2C,14,5.9361,0.0,0,36,24,adaptive
313,S2C,13,5.8625,0.0,0,36,24,adaptive
313,E2C,7,7.5095,9.0,2,36,24,adaptive
313,W2C,7,7.763,0.0,0,36,24,adaptive
314,N2C,12,6.5644,0.0,0,36,24,adaptive
314,S2C,12,6.4438,0.0,0,36,24,adaptive
314,E2C,7,7.2582,11.0,2,36,24,adaptive
314,W2C,7,7.3131,1.0,1,36,24,adaptive
315,N2C,12,7.2639,0.0,0,36,24,adaptive
315,S2C,11,7.3405,0.0,0,36,24,adaptive
315,E2C,7,6.7957,13.0,2,36,24,adaptive
315,W2C,7,7.1615,3.0,2,36,24,adaptive
316,N2C,11,8.5709,0.0,0,36,24,adaptive
316,S2C,11,8.601,0.0,0,36,24,adaptive
316,E2C,8,7.0272,16.0,3,36,24,adaptive
316,W2C,8,7.522,5.0,2,36,24,adaptive
317,N2C,11,9.2486,0.0,0,36,24,adaptive
317,S2C,10,9.4224,0.0,0,36,24,adaptive
317,E2C,8,6.7156,19.0,3,36,24,adaptive
317,W2C,8,7.1961,8.0,3,36,24,adaptive
318,N2C,9,9.9894,0.0,0,36,24,adaptive
318,S2C,9,10.0058,0.0,0,36,24,adaptive
318,E2C,8,6.1941,22.0,3,36,24,adaptive
318,W2C,8,6.5708,11.0,3,36,24,adaptive
319,N2C,8,10.6239,0.0,0,36,24,adaptive
319,S2C,8,11.1678,0.0,0,36,24,adaptive
319,E2C,8,6.2626,26.0,4,36,24,adaptive
319,W2C,8,6.3911,14.0,3,36,24,adaptive
320,N2C,7,11.2072,0.0,0,36,24,adaptive
320,S2C,7,11.7963,0.0,0,36,24,adaptive
320,E2C,8,5.7113,30.0,4,36,24,adaptive
320,W2C,8,6.2894,17.0,3,36,24,adaptive
321,N2C,6,11.4592,0.0,0,36,24,adaptive
321,S2C,7,12.6906,0.0,0,36,24,adaptive
321,E2C,9,6.1717,34.0,4,36,24,adaptive
321,W2C,9,6.9005,21.0,4,36,24,adaptive
322,N2C,6,11.6921,0.0,0,36,24,adaptive
322,S2C,6,13.1976,0.0,0,36,24,adaptive
322,E2C,9,5.4629,38.0,4,36,24,adaptive
322,W2C,9,6.4528,25.0,4,36,24,adaptive
323,N2C,5,11.6612,0.0,0,36,24,adaptive
323,S2C,4,13.3222,0.0,0,36,24,adaptive
323,E2C,9,5.5102,42.0,4,36,24,adaptive
323,W2C,9,6.1951,29.0,4,36,24,adaptive
324,N2C,4,11.7052,0.0,0,36,24,adaptive
324,S2C,4,13.0759,0.0,0,36,24,adaptive
324,E2C,9,5.4246,47.0,5,36,24,adaptive
324,W2C,9,5.2233,33.0,4,36,24,adaptive
325,N2C,4,12.0883,0.0,0,36,24,adaptive
325,S2C,4,13.5721,0.0,0,36,24,adaptive
325,E2C,10,6.3959,52.0,5,36,24,adaptive
325,W2C,10,5.5655,37.0,4,36,24,adaptive
326,N2C,4,11.8863,0.0,0,36,24,adaptive
326,S2C,4,13.2053,0.0,0,36,24,adaptive
326,E2C,10,6.081,57.0,5,36,24,adaptive
326,W2C,10,5.2176,41.0,4,36,24,adaptive
327,N2C,4,11.9465,0.0,0,36,24,adaptive
327,S2C,4,12.8566,0.0,0,36,24,adaptive
327,E2C,10,5.5921,62.0,5,36,24,adaptive
327,W2C,10,5.0449,47.0,6,36,24,adaptive
328,N2C,4,12.0686,0.0,0,36,24,adaptive
328,S2C,4,13.1924,0.0,0,36,24,adaptive
328,E2C,10,4.8961,67.0,5,36,24,adaptive
328,W2C,10,4.9869,53.0,6,36,24,adaptive
329,N2C,4,11.7331,0.0,0,36,24,adaptive
329,S2C,4,13.2713,0.0,0,36,24,adaptive
329,E2C,10,4.3775,72.0,5,36,24,adaptive
329,W2C,10,4.4919,59.0,6,36,24,adaptive
330,N2C,5,12.4798,0.0,0,30,30,adaptive
330,S2C,4,13.3928,0.0,0,30,30,adaptive
330,E2C,11,4.8148,78.0,6,30,30,adaptive
330,W2C,11,5.0855,65.0,6,30,30,adaptive
331,N2C,5,12.1215,0.0,0,30,30,adaptive
331,S2C,4,13.2311,0.0,0,30,30,adaptive
331,E2C,11,4.6935,84.0,6,30,30,adaptive
331,W2C,11,4.5586,72.0,7,30,30,adaptive
332,N2C,5,12.0704,0.0,0,30,30,adaptive
332,S2C,4,13.1035,0.0,0,30,30,adaptive
332,E2C,11,4.6341,91.0,7,30,30,adaptive
332,W2C,11,4.1338,79.0,7,30,30,adaptive
333,N2C,4,12.1298,0.0,0,30,30,adaptive
333,S2C,4,13.1557,0.0,0,30,30,adaptive
333,E2C,11,4.3543,98.0,7,30,30,adaptive
333,W2C,11,3.7379,86.0,7,30,30,adaptive
334,N2C,3,12.147,0.0,0,30,30,adaptive
334,S2C,4,13.6475,0.0,0,30,30,adaptive
334,E2C,12,4.7646,105.0,7,30,30,adaptive
334,W2C,12,4.3493,93.0,7,30,30,adaptive
335,N2C,4,12.9172,0.0,0,30,30,adaptive
335,S2C,4,13.3702,0.0,0,30,30,adaptive
335,E2C,12,4.3654,112.0,7,30,30,adaptive
335,W2C,12,4.2204,101.0,8,30,30,adaptive
336,N2C,4,12.3015,0.0,0,30,30,adaptive
336,S2C,4,13.7097,0.0,0,30,30,adaptive
336,E2C,12,4.3208,119.0,7,30,30,adaptive
336,W2C,12,4.1426,109.0,8,30,30,adaptive
337,N2C,4,12.6745,0.0,0,30,30,adaptive
337,S2C,4,13.0515,0.0,0,30,30,adaptive
337,E2C,12,3.9183,127.0,8,30,30,adaptive
337,W2C,12,4.1975,117.0,8,30,30,adaptive
338,N2C,4,12.3967,0.0,0,30,30,adaptive
338,S2C,4,13.0293,0.0,0,30,30,adaptive
338,E2C,12,3.5597,135.0,8,30,30,adaptive
338,W2C,12,4.1864,125.0,8,30,30,adaptive
339,N2C,5,12.8069,0.0,0,30,30,adaptive
339,S2C,3,13.0384,0.0,0,30,30,adaptive
339,E2C,13,4.0512,143.0,8,30,30,adaptive
339,W2C,13,4.5215,133.0,8,30,30,adaptive
340,N2C,5,12.4887,0.0,0,30,30,adaptive
340,S2C,4,13.3021,0.0,0,30,30,adaptive
340,E2C,13,4.0443,151.0,8,30,30,adaptive
340,W2C,13,3.9268,141.0,8,30,30,adaptive
341,N2C,5,12.7531,0.0,0,30,30,adaptive
341,S2C,4,13.2738,0.0,0,30,30,adaptive
341,E2C,13,3.7037,160.0,9,30,30,adaptive
341,W2C,13,3.7358,149.0,8,30,30,adaptive
342,N2C,5,12.63,0.0,0,30,30,adaptive
342,S2C,4,12.9847,0.0,0,30,30,adaptive
342,E2C,13,3.3671,169.0,9,30,30,adaptive
342,W2C,13,3.3566,157.0,8,30,30,adaptive
343,N2C,5,12.5081,0.0,0,30,30,adaptive
343,S2C,4,12.8952,0.0,0,30,30,adaptive
343,E2C,14,3.9978,178.0,9,30,30,adaptive
343,W2C,14,3.9123,166.0,9,30,30,adaptive
344,N2C,5,12.4435,0.0,0,30,30,adaptive
344,S2C,4,12.7236,0.0,0,30,30,adaptive
344,E2C,14,3.6308,188.0,10,30,30,adaptive
344,W2C,14,3.8202,175.0,9,30,30,adaptive
345,N2C,4,13.2293,0.0,0,30,30,adaptive
345,S2C,4,12.7204,0.0,0,30,30,adaptive
345,E2C,14,3.3599,198.0,10,30,30,adaptive
345,W2C,14,3.6737,184.0,9,30,30,adaptive
346,N2C,4,13.4335,0.0,0,30,30,adaptive
346,S2C,4,12.852,0.0,0,30,30,adaptive
346,E2C,14,3.1792,208.0,10,30,30,adaptive
346,W2C,14,3.3933,194.0,10,30,30,adaptive
347,N2C,4,12.9993,0.0,0,30,30,adaptive
347,S2C,4,12.7706,0.0,0,30,30,adaptive
347,E2C,14,2.7687,218.0,10,30,30,adaptive
347,W2C,14,2.9855,204.0,10,30,30,adaptive
348,N2C,4,13.0133,0.0,0,30,30,adaptive
348,S2C,4,12.9147,0.0,0,30,30,adaptive
348,E2C,15,3.484,229.0,11,30,30,adaptive
348,W2C,15,3.4983,214.0,10,30,30,adaptive
349,N2C,4,13.3302,0.0,0,30,30,adaptive
349,S2C,4,12.9843,0.0,0,30,30,adaptive
349,E2C,15,3.2809,240.0,11,30,30,adaptive
349,W2C,15,3.2083,224.0,10,30,30,adaptive
350,N2C,4,12.9197,0.0,0,30,30,adaptive
350,S2C,4,12.7183,0.0,0,30,30,adaptive
350,E2C,15,2.871,251.0,11,30,30,adaptive
350,W2C,15,2.9564,235.0,11,30,30,adaptive
351,N2C,4,13.0527,0.0,0,30,30,adaptive
351,S2C,4,12.7555,0.0,0,30,30,adaptive
351,E2C,15,2.5902,262.0,11,30,30,adaptive
351,W2C,15,2.7375,246.0,11,30,30,adaptive
352,N2C,5,13.6004,0.0,0,30,30,adaptive
352,S2C,4,12.965,0.0,0,30,30,adaptive
352,E2C,16,3.199,273.0,11,30,30,adaptive
352,W2C,16,3.3834,258.0,12,30,30,adaptive
353,N2C,4,13.1425,0.0,0,30,30,adaptive
353,S2C,4,13.1536,0.0,0,30,30,adaptive
353,E2C,16,3.1309,285.0,12,30,30,adaptive
353,W2C,16,3.1058,270.0,12,30,30,adaptive
354,N2C,4,13.5966,0.0,0,30,30,adaptive
354,S2C,4,13.2948,0.0,0,30,30,adaptive
354,E2C,16,2.8826,297.0,12,30,30,adaptive
354,W2C,16,2.9292,282.0,12,30,30,adaptive
355,N2C,4,13.3809,0.0,0,30,30,adaptive
355,S2C,4,12.6121,0.0,0,30,30,adaptive
355,E2C,16,2.6483,309.0,12,30,30,adaptive
355,W2C,16,2.6901,294.0,12,30,30,adaptive
356,N2C,4,13.3664,0.0,0,30,30,adaptive
356,S2C,4,12.7869,0.0,0,30,30,adaptive
356,E2C,16,2.4754,321.0,12,30,30,adaptive
356,W2C,16,2.4978,306.0,12,30,30,adaptive
357,N2C,4,13.5579,0.0,0,30,30,adaptive
357,S2C,5,13.0328,0.0,0,30,30,adaptive
357,E2C,17,2.9401,334.0,13,30,30,adaptive
357,W2C,17,2.9585,319.0,13,30,30,adaptive
358,N2C,4,13.1611,0.0,0,30,30,adaptive
358,S2C,5,12.959,0.0,0,30,30,adaptive
358,E2C,17,2.7068,347.0,13,30,30,adaptive
358,W2C,17,2.6476,332.0,13,30,30,adaptive
359,N2C,4,12.8172,0.0,0,30,30,adaptive
359,S2C,4,13.2382,0.0,0,30,30,adaptive
359,E2C,17,2.4332,360.0,13,30,30,adaptive
359,W2C,17,2.5011,345.0,13,30,30,adaptive
360,N2C,4,13.0775,0.0,0,30,30,adaptive
360,S2C,4,12.9139,0.0,0,30,30,adaptive
360,E2C,17,2.3156,373.0,13,30,30,adaptive
360,W2C,17,2.4068,358.0,13,30,30,adaptive
361,N2C,5,12.1629,0.0,0,30,30,adaptive
361,S2C,5,12.0842,0.0,0,30,30,adaptive
361,E2C,18,2.7163,387.0,14,30,30,adaptive
361,W2C,18,2.8294,371.0,13,30,30,adaptive
362,N2C,5,11.3396,0.0,0,30,30,adaptive
362,S2C,5,11.243,0.0,0,30,30,adaptive
362,E2C,18,2.7623,401.0,14,30,30,adaptive
362,W2C,18,2.5281,385.0,14,30,30,adaptive
363,N2C,5,10.6117,0.0,0,30,30,adaptive
363,S2C,5,10.4922,0.0,0,30,30,adaptive
363,E2C,18,2.6872,415.0,14,30,30,adaptive
363,W2C,18,2.3023,399.0,14,30,30,adaptive
364,N2C,5,10.4572,1.0,1,30,30,adaptive
364,S2C,5,10.1549,0.0,0,30,30,adaptive
364,E2C,16,2.7978,318.0,12,30,30,adaptive
364,W2C,16,2.3699,312.0,12,30,30,adaptive
365,N2C,5,10.4621,2.0,1,30,30,adaptive
365,S2C,5,9.5422,1.0,1,30,30,adaptive
365,E2C,16,2.779,233.0,10,30,30,adaptive
365,W2C,16,2.4211,230.0,10,30,30,adaptive
366,N2C,6,10.129,3.0,1,30,30,adaptive
366,S2C,6,9.8164,2.0,1,30,30,adaptive
366,E2C,17,3.2814,163.0,8,30,30,adaptive
366,W2C,17,3.1,160.0,8,30,30,adaptive
367,N2C,6,9.0539,4.0,1,30,30,adaptive
367,S2C,6,8.9823,3.0,1,30,30,adaptive
367,E2C,15,3.398,104.0,6,30,30,adaptive
367,W2C,15,3.2119,99.0,7,30,30,adaptive
368,N2C,6,8.59,6.0,2,30,30,adaptive
368,S2C,6,8.4699,4.0,1,30,30,adaptive
368,E2C,15,3.6979,58.0,5,30,30,adaptive
368,W2C,15,3.3515,57.0,5,30,30,adaptive
369,N2C,6,8.2419,8.0,2,30,30,adaptive
369,S2C,6,7.8933,6.0,2,30,30,adaptive
369,E2C,13,4.0118,24.0,3,30,30,adaptive
369,W2C,15,4.0694,24.0,3,30,30,adaptive
370,N2C,7,8.3,10.0,2,30,30,adaptive
370,S2C,7,7.8749,8.0,2,30,30,adaptive
370,E2C,14,5.1259,3.0,1,30,30,adaptive
370,W2C,14,4.924,5.0,2,30,30,adaptive
371,N2C,7,7.6992,12.0,2,30,30,adaptive
371,S2C,7,7.1276,10.0,2,30,30,adaptive
371,E2C,13,5.2094,0.0,0,30,30,adaptive
371,W2C,14,5.2877,0.0,0,30,30,adaptive
372,N2C,7,7.3441,14.0,2,30,30,adaptive
372,S2C,7,7.0588,12.0,2,30,30,adaptive
372,E2C,12,5.7657,0.0,0,30,30,adaptive
372,W2C,12,5.6365,0.0,0,30,30,adaptive
373,N2C,7,7.6561,16.0,2,30,30,adaptive
373,S2C,7,7.0646,14.0,2,30,30,adaptive
373,E2C,12,6.7313,0.0,0,30,30,adaptive
373,W2C,11,6.2581,0.0,0,30,30,adaptive
374,N2C,7,6.7962,19.0,3,30,30,adaptive
374,S2C,7,6.608,17.0,3,30,30,adaptive
374,E2C,10,7.222,0.0,0,30,30,adaptive
374,W2C,10,7.0202,0.0,0,30,30,adaptive
375,N2C,8,7.2735,22.0,3,30,30,adaptive
375,S2C,8,7.0886,20.0,3,30,30,adaptive
375,E2C,11,9.0245,0.0,0,30,30,adaptive
375,W2C,11,8.4427,0.0,0,30,30,adaptive
376,N2C,8,6.5687,25.0,3,30,30,adaptive
376,S2C,8,6.5327,23.0,3,30,30,adaptive
376,E2C,9,9.652,0.0,0,30,30,adaptive
376,W2C,9,9.3939,0.0,0,30,30,adaptive
377,N2C,8,6.1056,28.0,3,30,30,adaptive
377,S2C,8,6.0125,26.0,3,30,30,adaptive
377,E2C,8,10.5145,0.0,0,30,30,adaptive
377,W2C,8,10.3473,0.0,0,30,30,adaptive
378,N2C,8,5.5398,32.0,4,30,30,adaptive
378,S2C,8,6.1073,30.0,4,30,30,adaptive
378,E2C,7,11.0867,0.0,0,30,30,adaptive
378,W2C,7,11.0702,0.0,0,30,30,adaptive
379,N2C,9,6.1955,36.0,4,30,30,adaptive
379,S2C,9,7.2059,34.0,4,30,30,adaptive
379,E2C,6,12.1432,0.0,0,30,30,adaptive
379,W2C,7,11.8155,0.0,0,30,30,adaptive
380,N2C,9,5.8395,40.0,4,30,30,adaptive
380,S2C,9,6.6442,38.0,4,30,30,adaptive
380,E2C,6,12.2707,0.0,0,30,30,adaptive
380,W2C,6,11.901,0.0,0,30,30,adaptive
381,N2C,9,5.6061,45.0,5,30,30,adaptive
381,S2C,9,6.0684,42.0,4,30,30,adaptive
381,E2C,5,12.1788,0.0,0,30,30,adaptive
381,W2C,6,12.3679,0.0,0,30,30,adaptive
382,N2C,9,5.876,50.0,5,30,30,adaptive
382,S2C,9,5.5119,46.0,4,30,30,adaptive
382,E2C,4,12.4628,0.0,0,30,30,adaptive
382,W2C,5,12.3082,0.0,0,30,30,adaptive
383,N2C,9,5.7041,55.0,5,30,30,adaptive
383,S2C,9,4.9001,50.0,4,30,30,adaptive
383,E2C,4,12.6356,0.0,0,30,30,adaptive
383,W2C,4,12.4813,0.0,0,30,30,adaptive
384,N2C,10,6.1355,60.0,5,30,30,adaptive
384,S2C,10,5.198,55.0,5,30,30,adaptive
384,E2C,5,13.0135,0.0,0,30,30,adaptive
384,W2C,5,12.9645,0.0,0,30,30,adaptive
385,N2C,10,5.6486,65.0,5,30,30,adaptive
385,S2C,10,4.8712,61.0,6,30,30,adaptive
385,E2C,5,12.7649,0.0,0,30,30,adaptive
385,W2C,4,12.7285,0.0,0,30,30,adaptive
386,N2C,10,4.952,70.0,5,30,30,adaptive
386,S2C,10,5.0175,67.0,6,30,30,adaptive
386,E2C,4,12.8442,0.0,0,30,30,adaptive
386,W2C,4,12.4397,0.0,0,30,30,adaptive
387,N2C,10,4.4456,75.0,5,30,30,adaptive
387,S2C,10,4.9378,73.0,6,30,30,adaptive
387,E2C,4,12.8445,0.0,0,30,30,adaptive
387,W2C,4,12.891,0.0,0,30,30,adaptive
388,N2C,11,5.0238,81.0,6,30,30,adaptive
388,S2C,11,5.3942,79.0,6,30,30,adaptive
388,E2C,5,13.364,0.0,0,30,30,adaptive
388,W2C,4,12.0394,0.0,0,30,30,adaptive
389,N2C,11,4.8852,87.0,6,30,30,adaptive
389,S2C,11,4.8363,85.0,6,30,30,adaptive
389,E2C,4,13.1929,0.0,0,30,30,adaptive
389,W2C,4,12.246,0.0,0,30,30,adaptive
390,N2C,11,4.7934,94.0,7,30,30,adaptive
390,S2C,11,4.5724,91.0,6,30,30,adaptive
390,E2C,4,13.3655,0.0,0,30,30,adaptive
390,W2C,4,11.8367,0.0,0,30,30,adaptive
391,N2C,11,4.3738,101.0,7,30,30,adaptive
391,S2C,11,4.3829,97.0,6,30,30,adaptive
391,E2C,4,12.8494,0.0,0,30,30,adaptive
391,W2C,4,12.0618,0.0,0,30,30,adaptive
392,N2C,11,3.9034,108.0,7,30,30,adaptive
392,S2C,11,4.1954,103.0,6,30,30,adaptive
392,E2C,4,13.1465,0.0,0,30,30,adaptive
392,W2C,4,12.192,0.0,0,30,30,adaptive
393,N2C,12,4.4131,115.0,7,30,30,adaptive
393,S2C,12,4.4559,110.0,7,30,30,adaptive
393,E2C,4,13.507,0.0,0,30,30,adaptive
393,W2C,4,11.8414,0.0,0,30,30,adaptive
394,N2C,12,4.0843,123.0,8,30,30,adaptive
394,S2C,12,4.0119,117.0,7,30,30,adaptive
394,E2C,4,12.8959,0.0,0,30,30,adaptive
394,W2C,5,11.5305,0.0,0,30,30,adaptive
395,N2C,12,3.7424,131.0,8,30,30,adaptive
395,S2C,12,3.5469,124.0,7,30,30,adaptive
395,E2C,4,13.1981,0.0,0,30,30,adaptive
395,W2C,5,10.7105,0.0,0,30,30,adaptive
396,N2C,12,3.4426,139.0,8,34,26,adaptive
396,S2C,12,3.2297,131.0,7,34,26,adaptive
396,E2C,4,12.8827,0.0,0,34,26,adaptive
396,W2C,5,9.7157,0.0,0,34,26,adaptive
397,N2C,13,4.1124,147.0,8,34,26,adaptive
397,S2C,13,3.8248,139.0,8,34,26,adaptive
397,E2C,5,12.3047,0.0,0,34,26,adaptive
397,W2C,6,9.5988,0.0,0,34,26,adaptive
398,N2C,13,3.9962,156.0,9,34,26,adaptive
398,S2C,13,3.6856,148.0,9,34,26,adaptive
398,E2C,5,11.5069,0.0,0,34,26,adaptive
398,W2C,6,8.4038,1.0,1,34,26,adaptive
399,N2C,13,3.8186,165.0,9,34,26,adaptive
399,S2C,13,3.7148,157.0,9,34,26,adaptive
399,E2C,5,11.1047,0.0,0,34,26,adaptive
399,W2C,6,7.9395,2.0,1,34,26,adaptive
400,N2C,13,3.5459,174.0,9,34,26,adaptive
400,S2C,13,3.8685,166.0,9,34,26,adaptive
400,E2C,5,10.7838,0.0,0,34,26,adaptive
400,W2C,6,8.0244,4.0,2,34,26,adaptive
401,N2C,13,3.2707,183.0,9,34,26,adaptive
401,S2C,13,3.5962,175.0,9,34,26,adaptive
401,E2C,5,10.6138,0.0,0,34,26,adaptive
401,W2C,6,7.6932,6.0,2,34,26,adaptive
402,N2C,14,3.7382,192.0,9,34,26,adaptive
402,S2C,14,4.0042,184.0,9,34,26,adaptive
402,E2C,6,10.1189,1.0,1,34,26,adaptive
402,W2C,6,7.1943,8.0,2,34,26,adaptive
403,N2C,14,3.5576,201.0,9,34,26,adaptive
403,S2C,14,4.0252,193.0,9,34,26,adaptive
403,E2C,6,9.2763,2.0,1,34,26,adaptive
403,W2C,7,7.2588,10.0,2,34,26,adaptive
404,N2C,14,3.191,211.0,10,34,26,adaptive
404,S2C,14,3.4755,202.0,9,34,26,adaptive
404,E2C,6,8.5303,3.0,1,34,26,adaptive
404,W2C,7,6.6582,12.0,2,34,26,adaptive
405,N2C,14,3.0399,221.0,10,34,26,adaptive
405,S2C,14,3.0467,211.0,9,34,26,adaptive
405,E2C,6,8.0609,5.0,2,34,26,adaptive
405,W2C,7,6.6657,14.0,2,34,26,adaptive
406,N2C,15,3.5185,231.0,10,34,26,adaptive
406,S2C,15,3.3852,221.0,10,34,26,adaptive
406,E2C,7,8.1462,7.0,2,34,26,adaptive
406,W2C,8,7.3393,16.0,2,34,26,adaptive
407,N2C,15,3.3689,242.0,11,34,26,adaptive
407,S2C,15,3.3784,231.0,10,34,26,adaptive
407,E2C,7,7.5683,9.0,2,34,26,adaptive
407,W2C,8,7.2238,19.0,3,34,26,adaptive
408,N2C,15,3.0706,253.0,11,34,26,adaptive
408,S2C,15,3.2886,242.0,11,34,26,adaptive
408,E2C,7,7.7324,11.0,2,34,26,adaptive
408,W2C,8,7.0988,22.0,3,34,26,adaptive
409,N2C,15,2.8395,264.0,11,34,26,adaptive
409,S2C,15,3.2852,253.0,11,34,26,adaptive
409,E2C,7,7.5632,14.0,3,34,26,adaptive
409,W2C,8,6.8299,25.0,3,34,26,adaptive
410,N2C,15,2.8009,275.0,11,34,26,adaptive
410,S2C,15,2.9625,264.0,11,34,26,adaptive
410,E2C,7,6.8651,17.0,3,34,26,adaptive
410,W2C,8,6.232,28.0,3,34,26,adaptive
411,N2C,16,3.2694,286.0,11,34,26,adaptive
411,S2C,16,3.3094,275.0,11,34,26,adaptive
411,E2C,8,7.3006,20.0,3,34,26,adaptive
411,W2C,9,6.7937,31.0,3,34,26,adaptive
412,N2C,16,2.9656,298.0,12,34,26,adaptive
412,S2C,16,2.8073,286.0,11,34,26,adaptive
412,E2C,8,6.7709,23.0,3,34,26,adaptive
412,W2C,9,6.6186,35.0,4,34,26,adaptive
413,N2C,16,2.6715,310.0,12,34,26,adaptive
413,S2C,16,2.5545,297.0,11,34,26,adaptive
413,E2C,8,6.4376,26.0,3,34,26,adaptive
413,W2C,9,6.4449,39.0,4,34,26,adaptive
414,N2C,16,2.4131,322.0,12,34,26,adaptive
414,S2C,16,2.4047,310.0,13,34,26,adaptive
414,E2C,8,5.9233,30.0,4,34,26,adaptive
414,W2C,9,5.9625,43.0,4,34,26,adaptive
415,N2C,17,3.1245,334.0,12,34,26,adaptive
415,S2C,17,3.1661,323.0,13,34,26,adaptive
415,E2C,9,6.3761,34.0,4,34,26,adaptive
415,W2C,10,5.8355,47.0,4,34,26,adaptive
416,N2C,17,3.0741,347.0,13,34,26,adaptive
416,S2C,17,3.0305,336.0,13,34,26,adaptive
416,E2C,9,5.8295,38.0,4,34,26,adaptive
416,W2C,10,5.2809,51.0,4,34,26,adaptive
