time,edge,vehicles,speed,waiting,halting,traveltime,congestion
25,W2C,6,10.1712,4.0,1,23.56,0.0982
26,N2C,4,12.6756,0.0,0,18.9,0.0415
26,S2C,5,12.1193,0.0,0,19.77,0.0555
26,E2C,6,8.6087,7.0,2,27.83,0.1287
26,W2C,6,9.6949,5.0,1,24.71,0.1057
27,N2C,4,12.6692,0.0,0,18.91,0.0416
27,S2C,5,12.1858,0.0,0,19.66,0.0545
27,E2C,6,7.8554,9.0,2,30.5,0.1409
27,W2C,6,8.5535,6.0,1,28.01,0.1228
28,N2C,5,12.4724,0.0,0,19.21,0.0504
28,S2C,5,12.3723,0.0,0,19.37,0.0519
28,E2C,7,7.9514,11.0,2,30.13,0.1468
28,W2C,7,8.125,7.0,1,29.49,0.1357
29,N2C,4,12.5284,0.0,0,19.12,0.0436
29,S2C,5,12.1943,0.0,0,19.65,0.0544
29,E2C,7,7.5439,13.0,2,31.76,0.154
29,W2C,7,7.1234,8.0,1,33.64,0.1508
30,N2C,4,12.2792,0.0,0,19.51,0.0472
30,S2C,5,12.2474,0.0,0,19.56,0.0537
30,E2C,7,7.2182,15.0,2,33.19,0.1601
30,W2C,7,7.122,10.0,2,33.64,0.1581
31,N2C,4,12.2232,0.0,0,19.6,0.048
31,S2C,5,11.9141,0.0,0,20.11,0.0585
31,E2C,7,7.3252,18.0,3,32.71,0.1665
31,W2C,7,6.8519,13.0,3,34.97,0.17
32,N2C,4,11.4984,0.0,0,20.84,0.0584
32,S2C,5,10.2826,0.0,0,23.3,0.0819
32,E2C,7,6.4555,21.0,3,37.12,0.181
32,W2C,7,6.8962,16.0,3,34.74,0.1714
33,N2C,5,11.3846,0.0,0,21.05,0.0661
33,S2C,6,9.5163,0.0,0,25.18,0.099
33,E2C,8,7.2208,24.0,3,33.18,0.178
33,W2C,8,7.5353,19.0,3,31.8,0.1702
34,N2C,5,10.8087,0.0,0,22.17,0.0744
34,S2C,6,8.8422,1.0,1,27.1,0.1153
34,E2C,6,8.7748,4.0,1,27.31,0.1183
34,W2C,6,9.6035,4.0,1,24.95,0.1064
35,N2C,5,9.8115,0.0,0,24.42,0.0887
35,S2C,6,8.4481,2.0,1,28.36,0.1217
35,E2C,6,8.8547,0.0,0,27.06,0.1085
35,W2C,6,9.5298,0.0,0,25.14,0.0988
36,N2C,5,9.7686,1.0,1,24.53,0.096
36,S2C,6,8.1788,4.0,2,29.3,0.1329
36,E2C,6,9.2889,0.0,0,25.79,0.1023
36,W2C,6,9.0564,0.0,0,26.46,0.1056
37,N2C,6,10.4734,2.0,1,22.88,0.0925
37,S2C,7,8.7072,6.0,2,27.52,0.1326
37,E2C,5,12.142,0.0,0,19.73,0.0552
37,W2C,5,11.4297,0.0,0,20.96,0.0654
38,N2C,6,9.9765,3.0,1,24.02,0.1004
38,S2C,7,7.8823,8.0,2,30.4,0.1458
38,E2C,5,11.6522,0.0,0,20.56,0.0622
38,W2C,5,11.4575,0.0,0,20.91,0.065
39,N2C,6,10.1722,4.0,1,23.55,0.0982
39,S2C,7,7.5397,10.0,2,31.78,0.1521
39,E2C,5,11.8964,0.0,0,20.14,0.0587
39,W2C,4,12.2589,0.0,0,19.54,0.0475
40,N2C,6,9.0241,5.0,1,26.55,0.1154
40,S2C,7,7.0003,13.0,3,34.23,0.1679
40,E2C,4,13.1021,0.0,0,18.29,0.0353
40,W2C,4,12.3697,0.0,0,19.37,0.0459
41,N2C,6,7.8002,6.0,1,30.72,0.1337
41,S2C,7,6.4233,16.0,3,37.3,0.1782
41,E2C,4,12.8139,0.0,0,18.7,0.0395
41,W2C,4,12.6937,0.0,0,18.88,0.0412
42,N2C,7,7.7068,8.0,2,31.09,0.1484
42,S2C,8,6.8981,19.0,3,34.73,0.1793
42,E2C,5,13.1607,0.0,0,18.21,0.0405
42,W2C,5,12.7075,0.0,0,18.86,0.047
43,N2C,7,7.4974,10.0,2,31.96,0.1527
43,S2C,8,6.2772,22.0,3,38.17,0.1903
43,E2C,4,12.9144,0.0,0,18.55,0.038
43,W2C,5,12.5832,0.0,0,19.04,0.0488
44,N2C,7,7.2822,12.0,2,32.9,0.1571
44,S2C,8,6.2924,25.0,3,38.08,0.1921
44,E2C,4,12.58,0.0,0,19.05,0.0429
44,W2C,5,12.4312,0.0,0,19.27,0.051
45,N2C,7,7.2079,14.0,2,33.24,0.1595
45,S2C,8,6.2408,28.0,3,38.39,0.1948
45,E2C,4,13.2209,0.0,0,18.12,0.0336
45,W2C,4,12.5561,0.0,0,19.08,0.0432
46,N2C,8,8.0674,17.0,3,29.7,0.1612
46,S2C,9,6.9731,32.0,4,34.36,0.1989
46,E2C,5,12.9949,0.0,0,18.44,0.0429
46,W2C,5,12.8753,0.0,0,18.61,0.0446
47,N2C,8,7.8455,20.0,3,30.54,0.1664
47,S2C,9,6.4633,36.0,4,37.07,0.2089
47,E2C,5,12.9202,0.0,0,18.54,0.044
47,W2C,4,12.9011,0.0,0,18.57,0.0382
48,N2C,8,8.0549,23.0,3,29.75,0.1654
48,S2C,9,6.1164,40.0,4,39.17,0.2166
48,E2C,4,13.0115,0.0,0,18.41,0.0366
48,W2C,4,13.2918,0.0,0,18.03,0.0326
49,N2C,8,6.975,26.0,3,34.35,0.1829
49,S2C,9,5.6124,45.0,5,42.69,0.2332
49,E2C,4,13.383,0.0,0,17.9,0.0313
49,W2C,4,12.7508,0.0,0,18.79,0.0404
50,N2C,8,5.9484,29.0,3,40.28,0.1997
50,S2C,9,5.5601,50.0,5,43.09,0.2373
50,E2C,4,13.4367,0.0,0,17.83,0.0305
50,W2C,4,12.9276,0.0,0,18.53,0.0379
51,N2C,9,6.1198,32.0,3,39.15,0.2052
51,S2C,10,5.9612,55.0,5,40.19,0.2408
51,E2C,4,13.4775,0.0,0,17.78,0.0299
51,W2C,4,12.6914,0.0,0,18.88,0.0413
52,N2C,9,5.8653,35.0,3,40.85,0.2109
52,S2C,10,5.6672,60.0,5,42.28,0.2484
52,E2C,4,13.1434,0.0,0,18.23,0.0347
52,W2C,4,12.9606,0.0,0,18.49,0.0374
53,N2C,9,5.5932,39.0,4,42.84,0.2235
53,S2C,10,4.8338,65.0,5,49.57,0.2637
53,E2C,4,13.1385,0.0,0,18.24,0.0348
53,W2C,4,12.4395,0.0,0,19.26,0.0449
54,N2C,9,5.2339,44.0,5,45.78,0.238
54,S2C,10,4.5498,71.0,6,52.66,0.2778
54,E2C,4,13.2318,0.0,0,18.11,0.0335
54,W2C,4,12.6265,0.0,0,18.98,0.0422
55,N2C,10,5.5509,49.0,5,43.16,0.2427
55,S2C,11,4.7055,77.0,6,50.92,0.2856
55,E2C,4,12.7334,0.0,0,18.82,0.0407
55,W2C,4,12.9586,0.0,0,18.49,0.0374
56,N2C,10,5.2688,55.0,6,45.48,0.2568
56,S2C,11,4.5227,83.0,6,52.98,0.2922
56,E2C,4,12.4014,0.0,0,19.32,0.0454
56,W2C,4,12.7893,0.0,0,18.73,0.0398
57,N2C,10,5.1097,61.0,6,46.89,0.2631
57,S2C,11,4.541,90.0,7,52.76,0.3026
57,E2C,4,12.8742,0.0,0,18.61,0.0386
57,W2C,4,12.6797,0.0,0,18.9,0.0414
58,N2C,10,4.912,67.0,6,48.78,0.2699
58,S2C,11,4.2774,97.0,7,56.01,0.3111
58,E2C,4,12.8762,0.0,0,18.61,0.0386
58,W2C,4,12.6057,0.0,0,19.01,0.0425
59,N2C,10,4.5999,73.0,6,52.09,0.2784
59,S2C,11,3.9564,104.0,7,60.56,0.3204
59,E2C,4,12.5109,0.0,0,19.15,0.0439
59,W2C,4,12.5645,0.0,0,19.07,0.0431
60,N2C,11,5.0572,79.0,6,47.38,0.2818
60,S2C,12,4.315,111.0,7,55.53,0.3259
60,E2C,4,12.861,0.0,0,18.63,0.0388
60,W2C,5,12.8326,0.0,0,18.67,0.0452
61,N2C,11,4.6137,85.0,6,51.93,0.2922
61,S2C,12,4.2418,118.0,7,56.49,0.3316
61,E2C,4,12.6995,0.0,0,18.87,0.0411
61,W2C,5,12.5085,0.0,0,19.15,0.0499
62,N2C,11,4.3121,92.0,7,55.56,0.3072
62,S2C,12,4.0357,126.0,8,59.37,0.3459
62,E2C,4,12.7694,0.0,0,18.76,0.0401
62,W2C,4,12.8557,0.0,0,18.64,0.0389
63,N2C,11,3.9646,99.0,7,60.43,0.3169
63,S2C,12,3.5381,134.0,8,67.72,0.3584
63,E2C,4,12.5728,0.0,0,19.06,0.043
63,W2C,4,13.1458,0.0,0,18.23,0.0347
64,N2C,12,4.27,106.0,7,56.11,0.3232
64,S2C,13,4.0829,142.0,8,58.68,0.3619
64,E2C,4,12.8275,0.0,0,18.68,0.0393
64,W2C,4,13.2518,0.0,0,18.08,0.0332
65,N2C,12,4.1462,113.0,7,57.79,0.3296
65,S2C,13,3.9847,150.0,8,60.13,0.3686
65,E2C,4,12.8282,0.0,0,18.68,0.0393
65,W2C,4,12.9318,0.0,0,18.53,0.0378
66,N2C,12,4.0627,121.0,8,58.98,0.3422
66,S2C,13,3.6794,158.0,8,65.12,0.3784
66,E2C,4,12.7082,0.0,0,18.85,0.041
66,W2C,4,12.5484,0.0,0,19.09,0.0433
67,N2C,10,4.3372,71.0,6,55.24,0.2809
67,S2C,11,4.0548,101.0,7,59.09,0.3169
67,E2C,4,12.8242,0.0,0,18.68,0.0393
67,W2C,4,13.0879,0.0,0,18.31,0.0355
68,N2C,10,4.1404,38.0,4,57.87,0.2497
68,S2C,11,4.1527,56.0,5,57.7,0.2735
68,E2C,4,12.3482,0.0,0,19.4,0.0462
68,W2C,4,13.1326,0.0,0,18.24,0.0349
69,N2C,11,5.5306,12.0,2,43.32,0.2064
69,S2C,12,5.152,24.0,3,46.51,0.2318
69,E2C,5,11.6206,0.0,0,20.62,0.0627
69,W2C,5,12.9142,0.0,0,18.55,0.0441
70,N2C,9,6.5342,1.0,1,36.67,0.1666
70,S2C,10,5.9192,5.0,2,40.48,0.1901
70,E2C,5,10.7592,0.0,0,22.27,0.0751
70,W2C,5,12.5405,0.0,0,19.11,0.0494
71,N2C,9,7.403,0.0,0,32.37,0.1474
71,S2C,10,6.7451,0.0,0,35.52,0.1629
71,E2C,5,10.1421,1.0,1,23.62,0.0906
71,W2C,5,11.1997,0.0,0,21.39,0.0687
72,N2C,7,8.9006,0.0,0,26.92,0.1138
72,S2C,8,8.2754,0.0,0,28.95,0.1288
72,E2C,5,10.2464,2.0,1,23.38,0.0898
72,W2C,5,10.63,0.0,0,22.54,0.0769
73,N2C,8,9.8319,0.0,0,24.37,0.1064
73,S2C,9,8.8417,0.0,0,27.1,0.1267
73,E2C,6,10.3859,3.0,1,23.07,0.0945
73,W2C,6,9.743,0.0,0,24.59,0.0957
74,N2C,6,11.2036,0.0,0,21.39,0.0747
74,S2C,7,9.7918,0.0,0,24.47,0.101
74,E2C,6,10.4119,4.0,1,23.01,0.0947
74,W2C,6,9.1315,0.0,0,26.24,0.1045
75,N2C,6,11.0797,0.0,0,21.63,0.0765
75,S2C,7,10.1558,0.0,0,23.59,0.0958
75,E2C,6,10.086,5.0,1,23.76,0.1001
75,W2C,6,8.6438,1.0,1,27.72,0.1182
76,N2C,4,11.9928,0.0,0,19.98,0.0513
76,S2C,6,11.0197,0.0,0,21.74,0.0773
76,E2C,6,9.6426,6.0,1,24.85,0.1072
76,W2C,6,8.5402,2.0,1,28.06,0.1204
77,N2C,4,12.3749,0.0,0,19.36,0.0458
77,S2C,5,11.8516,0.0,0,20.22,0.0594
77,E2C,6,8.3993,7.0,1,28.53,0.1257
77,W2C,6,8.0276,4.0,2,29.85,0.1351
78,N2C,4,12.8779,0.0,0,18.61,0.0386
78,S2C,5,13.0412,0.0,0,18.37,0.0422
78,E2C,7,8.6832,8.0,1,27.59,0.1283
78,W2C,7,8.0986,6.0,2,29.59,0.1414
79,N2C,4,12.7756,0.0,0,18.75,0.04
79,S2C,4,12.7074,0.0,0,18.86,0.041
79,E2C,7,7.9536,10.0,2,30.12,0.1461
79,W2C,7,7.5766,8.0,2,31.62,0.1502
80,N2C,4,13.0379,0.0,0,18.38,0.0363
80,S2C,4,12.9023,0.0,0,18.57,0.0382
80,E2C,7,7.1777,12.0,2,33.38,0.1586
80,W2C,7,7.1859,10.0,2,33.34,0.1572
81,N2C,4,12.8215,0.0,0,18.69,0.0394
81,S2C,4,12.6849,0.0,0,18.89,0.0414
81,E2C,7,6.44,15.0,3,37.2,0.1773
81,W2C,7,6.8248,13.0,3,35.11,0.1704
82,N2C,5,12.8666,0.0,0,18.62,0.0447
82,S2C,4,13.1339,0.0,0,18.24,0.0349
82,E2C,8,7.1837,18.0,3,33.35,0.1746
82,W2C,8,7.4499,16.0,3,32.16,0.1694
83,N2C,5,12.5601,0.0,0,19.08,0.0491
83,S2C,4,12.5011,0.0,0,19.17,0.044
83,E2C,8,6.6975,21.0,3,35.77,0.1836
83,W2C,8,6.6967,19.0,3,35.78,0.1822
84,N2C,4,12.7949,0.0,0,18.73,0.0398
84,S2C,4,12.8366,0.0,0,18.67,0.0392
84,E2C,8,6.5208,24.0,3,36.74,0.1881
84,W2C,8,6.4124,22.0,3,37.37,0.1883
85,N2C,4,12.9624,0.0,0,18.48,0.0374
85,S2C,4,13.0464,0.0,0,18.37,0.0361
85,E2C,8,6.0445,28.0,4,39.64,0.2036
85,W2C,8,6.1141,26.0,4,39.19,0.2013
86,N2C,4,12.7677,0.0,0,18.77,0.0402
86,S2C,4,13.01,0.0,0,18.42,0.0367
86,E2C,8,5.4699,32.0,4,43.8,0.2146
86,W2C,8,5.6957,30.0,4,42.07,0.21
87,N2C,4,12.9747,0.0,0,18.47,0.0372
87,S2C,4,12.9159,0.0,0,18.55,0.038
87,E2C,9,6.1264,36.0,4,39.11,0.2138
87,W2C,9,6.175,34.0,4,38.8,0.2118
88,N2C,4,12.3551,0.0,0,19.39,0.0461
88,S2C,4,12.7454,0.0,0,18.8,0.0405
88,E2C,9,5.7469,40.0,4,41.69,0.2219
88,W2C,9,5.919,38.0,4,40.48,0.2181
89,N2C,4,12.8709,0.0,0,18.62,0.0387
89,S2C,4,12.7458,0.0,0,18.8,0.0405
89,E2C,9,5.6659,44.0,4,42.29,0.2258
89,W2C,9,5.6301,43.0,5,42.56,0.2316
90,N2C,4,12.5731,0.0,0,19.06,0.043
90,S2C,4,12.5877,0.0,0,19.03,0.0428
90,E2C,9,5.828,49.0,5,41.11,0.2327
90,W2C,9,5.8088,48.0,5,41.25,0.2324
91,N2C,5,13.0208,0.0,0,18.4,0.0425
91,S2C,5,12.9613,0.0,0,18.49,0.0434
91,E2C,10,6.3037,54.0,5,38.01,0.2352
91,W2C,10,6.1335,53.0,5,39.06,0.237
92,N2C,5,12.8935,0.0,0,18.58,0.0443
92,S2C,5,12.8685,0.0,0,18.62,0.0447
92,E2C,10,5.8403,59.0,5,41.03,0.2452
92,W2C,10,5.5532,58.0,5,43.15,0.2487
93,N2C,4,12.9139,0.0,0,18.55,0.0381
93,S2C,5,12.714,0.0,0,18.85,0.0469
93,E2C,10,5.4465,64.0,5,43.99,0.2542
93,W2C,10,5.1467,63.0,5,46.55,0.2579
94,N2C,4,13.0894,0.0,0,18.3,0.0355
94,S2C,4,13.0127,0.0,0,18.41,0.0366
94,E2C,10,4.7767,69.0,5,50.16,0.2672
94,W2C,10,5.0553,68.0,5,47.4,0.2625
95,N2C,4,13.2014,0.0,0,18.15,0.0339
95,S2C,4,13.1828,0.0,0,18.18,0.0342
95,E2C,10,4.3467,74.0,5,55.12,0.2767
95,W2C,10,4.685,74.0,6,51.14,0.2779
96,N2C,4,13.0015,0.0,0,18.43,0.0368
96,S2C,4,13.3867,0.0,0,17.9,0.0312
96,E2C,11,4.7611,81.0,7,50.32,0.2934
96,W2C,11,5.184,80.0,6,46.22,0.2807
97,N2C,4,12.9284,0.0,0,18.53,0.0378
97,S2C,4,13.286,0.0,0,18.03,0.0327
97,E2C,11,4.8272,88.0,7,49.64,0.2972
97,W2C,11,4.9345,86.0,6,48.56,0.2883
98,N2C,4,12.8364,0.0,0,18.67,0.0392
98,S2C,4,12.9582,0.0,0,18.49,0.0374
98,E2C,11,4.6894,95.0,7,51.09,0.3038
98,W2C,11,4.3288,93.0,7,55.35,0.3077
99,N2C,4,13.103,0.0,0,18.29,0.0353
99,S2C,4,12.6293,0.0,0,18.97,0.0422
99,E2C,11,4.3468,102.0,7,55.12,0.3134
99,W2C,11,4.008,100.0,7,59.78,0.317
100,N2C,5,13.1181,0.0,0,18.26,0.0411
100,S2C,5,12.4028,0.0,0,19.32,0.0514
100,E2C,10,5.6039,59.0,5,42.76,0.2486
100,W2C,10,5.2185,57.0,5,45.91,0.2529
101,N2C,5,11.9533,0.0,0,20.04,0.0579
101,S2C,5,11.3239,0.0,0,21.16,0.0669
101,E2C,10,5.5844,25.0,4,42.91,0.2203
101,W2C,10,5.3127,25.0,4,45.1,0.2242
102,N2C,5,11.4421,0.0,0,20.94,0.0652
102,S2C,5,10.2687,0.0,0,23.33,0.0821
102,E2C,10,5.8897,9.0,2,40.68,0.1932
102,W2C,10,5.7138,7.0,2,41.93,0.1944
103,N2C,5,10.6109,0.0,0,22.58,0.0772
103,S2C,5,10.3693,1.0,1,23.11,0.0874
103,E2C,8,6.614,0.0,0,36.23,0.1528
103,W2C,8,6.5241,0.0,0,36.73,0.1541
104,N2C,5,10.0012,1.0,1,23.96,0.0927
104,S2C,5,10.5795,2.0,1,22.65,0.085
104,E2C,8,6.8998,0.0,0,34.73,0.1487
104,W2C,8,6.798,0.0,0,35.25,0.1501
105,N2C,6,9.8319,2.0,1,24.37,0.1018
105,S2C,6,10.2325,3.0,1,23.42,0.0967
105,E2C,9,8.4714,0.0,0,28.28,0.132
105,W2C,8,8.6364,0.0,0,27.74,0.1236
106,N2C,6,8.7274,3.0,1,27.45,0.1183
106,S2C,6,9.2242,4.0,1,25.98,0.1118
106,E2C,7,9.8929,0.0,0,24.22,0.0996
106,W2C,7,9.4668,0.0,0,25.31,0.1057
107,N2C,6,8.4685,4.0,1,28.29,0.1227
107,S2C,6,8.5815,6.0,2,27.92,0.1284
107,E2C,7,10.203,0.0,0,23.48,0.0951
107,W2C,7,10.0007,0.0,0,23.96,0.098
108,N2C,6,7.8392,6.0,2,30.56,0.1391
108,S2C,6,7.9181,8.0,2,30.26,0.1393
108,E2C,5,11.3315,0.0,0,21.14,0.0668
108,W2C,5,11.517,0.0,0,20.8,0.0642
109,N2C,7,8.1171,8.0,2,29.52,0.1425
109,S2C,7,8.045,10.0,2,29.78,0.1448
109,E2C,6,12.2123,0.0,0,19.62,0.0602
109,W2C,6,12.4434,0.0,0,19.26,0.0568
110,N2C,7,7.4705,10.0,2,32.07,0.1531
110,S2C,7,7.3026,12.0,2,32.81,0.1569
110,E2C,4,13.3304,0.0,0,17.97,0.0321
110,W2C,4,12.7471,0.0,0,18.8,0.0405
111,N2C,7,7.3322,13.0,3,32.68,0.1631
111,S2C,7,7.2991,14.0,2,32.83,0.1582
111,E2C,4,13.189,0.0,0,18.17,0.0341
111,W2C,4,12.9255,0.0,0,18.54,0.0379
112,N2C,7,7.2382,16.0,3,33.1,0.1664
112,S2C,7,7.3068,16.0,2,32.79,0.1595
112,E2C,4,12.929,0.0,0,18.53,0.0378
112,W2C,4,12.5437,0.0,0,19.1,0.0434
113,N2C,7,6.7373,19.0,3,35.56,0.1757
113,S2C,7,6.7553,19.0,3,35.47,0.1754
113,E2C,4,13.4167,0.0,0,17.86,0.0308
113,W2C,4,12.5655,0.0,0,19.07,0.0431
114,N2C,8,6.8361,22.0,3,35.05,0.1822
114,S2C,8,7.1281,22.0,3,33.61,0.178
114,E2C,4,13.555,0.0,0,17.68,0.0288
114,W2C,4,13.02,0.0,0,18.4,0.0365
115,N2C,8,6.5308,25.0,3,36.69,0.1886
115,S2C,8,6.5702,25.0,3,36.47,0.1881
115,E2C,4,13.4014,0.0,0,17.88,0.031
115,W2C,4,12.5303,0.0,0,19.12,0.0436
116,N2C,8,6.2482,28.0,3,38.35,0.1947
116,S2C,8,6.1413,29.0,4,39.01,0.2029
116,E2C,4,13.2323,0.0,0,18.11,0.0335
116,W2C,4,12.9053,0.0,0,18.57,0.0382
117,N2C,8,5.4569,32.0,4,43.91,0.2148
117,S2C,8,5.4668,33.0,4,43.83,0.2153
117,E2C,4,13.5425,0.0,0,17.69,0.029
117,W2C,4,12.6915,0.0,0,18.88,0.0413
118,N2C,9,5.745,36.0,4,41.71,0.2193
118,S2C,9,5.9616,37.0,4,40.19,0.2168
118,E2C,4,13.0639,0.0,0,18.34,0.0359
118,W2C,5,13.2772,0.0,0,18.05,0.0388
119,N2C,9,5.2791,40.0,4,45.39,0.2287
119,S2C,9,5.5548,41.0,4,43.13,0.2253
119,E2C,4,13.1289,0.0,0,18.25,0.035
119,W2C,5,12.9062,0.0,0,18.56,0.0442
120,N2C,9,5.4433,45.0,5,44.02,0.2356
120,S2C,9,5.6024,46.0,5,42.77,0.234
120,E2C,4,13.2454,0.0,0,18.09,0.0333
120,W2C,4,13.1581,0.0,0,18.21,0.0345
121,N2C,9,5.3732,50.0,5,44.59,0.24
121,S2C,9,5.5337,51.0,5,43.3,0.2383
121,E2C,4,12.9406,0.0,0,18.52,0.0377
121,W2C,4,13.0968,0.0,0,18.29,0.0354
122,N2C,9,5.4374,55.0,5,44.06,0.2424
122,S2C,9,5.2016,56.0,5,46.06,0.2464
122,E2C,4,13.2509,0.0,0,18.08,0.0332
122,W2C,4,13.1849,0.0,0,18.17,0.0342
123,N2C,10,6.2143,60.0,5,38.56,0.2405
123,S2C,10,5.8326,61.0,5,41.08,0.2467
123,E2C,4,13.1098,0.0,0,18.28,0.0352
123,W2C,4,12.7027,0.0,0,18.86,0.0411
124,N2C,10,6.1864,65.0,5,38.73,0.2443
124,S2C,10,5.4362,66.0,5,44.07,0.2557
124,E2C,4,12.831,0.0,0,18.67,0.0392
124,W2C,4,13.0366,0.0,0,18.38,0.0363
125,N2C,10,5.6992,70.0,5,42.04,0.2546
125,S2C,10,5.1516,71.0,5,46.51,0.2632
125,E2C,4,13.1879,0.0,0,18.17,0.0341
125,W2C,4,12.8039,0.0,0,18.71,0.0396
126,N2C,10,4.8331,75.0,5,49.57,0.2704
