time,edge,vehicles,speed,waiting,halting,traveltime,congestion
25,W2C,7,10.0772,4.0,1,23.78,0.1056
26,N2C,5,12.0566,0.0,0,19.87,0.0564
26,S2C,6,11.9408,0.0,0,20.07,0.0641
26,E2C,7,8.308,7.0,2,28.84,0.139
26,W2C,7,9.2098,5.0,1,26.02,0.1187
27,N2C,6,12.5019,0.0,0,19.17,0.056
27,S2C,6,12.5639,0.0,0,19.07,0.0551
27,E2C,8,8.4884,9.0,2,28.23,0.1438
27,W2C,8,8.664,6.0,1,27.65,0.1332
28,N2C,5,12.7145,0.0,0,18.84,0.0469
28,S2C,6,12.5168,0.0,0,19.14,0.0558
28,E2C,8,8.2562,11.0,2,29.02,0.1485
28,W2C,8,7.756,7.0,1,30.89,0.147
29,N2C,5,12.5409,0.0,0,19.11,0.0494
29,S2C,6,12.2499,0.0,0,19.56,0.0596
29,E2C,8,7.6304,13.0,2,31.4,0.1588
29,W2C,8,7.8727,9.0,2,30.43,0.1526
30,N2C,5,12.4451,0.0,0,19.25,0.0508
30,S2C,5,12.6125,0.0,0,19.0,0.0484
30,E2C,9,7.6638,16.0,3,31.26,0.1723
30,W2C,9,8.1189,12.0,3,29.51,0.1631
31,N2C,5,12.6142,0.0,0,18.99,0.0484
31,S2C,5,12.4983,0.0,0,19.17,0.05
31,E2C,9,7.3463,19.0,3,32.62,0.1789
31,W2C,9,8.0402,15.0,3,29.8,0.1662
32,N2C,5,12.4934,0.0,0,19.18,0.0501
32,S2C,5,12.3572,0.0,0,19.39,0.0521
32,E2C,9,7.1046,22.0,3,33.72,0.1844
32,W2C,9,7.4645,18.0,3,32.1,0.1765
33,N2C,5,12.7468,0.0,0,18.8,0.0465
33,S2C,5,12.7042,0.0,0,18.86,0.0471
33,E2C,9,6.8938,25.0,3,34.76,0.1894
33,W2C,9,6.4717,21.0,3,37.02,0.1928
34,N2C,6,12.4388,0.0,0,19.26,0.0569
34,S2C,6,12.4688,0.0,0,19.22,0.0565
34,E2C,8,9.1519,5.0,1,26.18,0.1256
34,W2C,8,8.2439,5.0,1,29.06,0.1386
35,N2C,6,12.1944,0.0,0,19.65,0.0604
35,S2C,6,11.9224,0.0,0,20.1,0.0643
35,E2C,8,8.7087,0.0,0,27.51,0.1226
35,W2C,8,8.0356,1.0,1,29.82,0.139
36,N2C,6,11.46,0.0,0,20.91,0.071
36,S2C,6,10.3815,0.0,0,23.08,0.0865
36,E2C,8,8.3672,0.0,0,28.64,0.1275
36,W2C,8,8.8718,0.0,0,27.01,0.1203
37,N2C,7,10.5541,0.0,0,22.7,0.09
37,S2C,7,10.3243,1.0,1,23.21,0.1
37,E2C,8,9.8741,0.0,0,24.27,0.1058
37,W2C,7,11.2637,0.0,0,21.27,0.0798
38,N2C,7,9.8335,0.0,0,24.37,0.1004
38,S2C,7,9.3735,2.0,1,25.56,0.1144
38,E2C,7,10.6572,0.0,0,22.48,0.0885
38,W2C,7,11.1885,0.0,0,21.41,0.0809
39,N2C,7,9.1895,1.0,1,26.07,0.1163
39,S2C,7,8.9102,3.0,1,26.89,0.1217
39,E2C,7,10.6819,0.0,0,22.43,0.0882
39,W2C,7,11.2473,0.0,0,21.3,0.0801
40,N2C,7,9.1515,2.0,1,26.18,0.1176
40,S2C,7,8.969,4.0,1,26.71,0.1215
40,E2C,5,12.8652,0.0,0,18.62,0.0448
40,W2C,5,12.798,0.0,0,18.72,0.0457
41,N2C,8,9.6268,4.0,2,24.89,0.1241
41,S2C,8,9.4551,6.0,2,25.34,0.1279
41,E2C,6,13.3395,0.0,0,17.96,0.0439
41,W2C,6,12.8526,0.0,0,18.64,0.0509
42,N2C,8,9.7587,6.0,2,24.55,0.1235
42,S2C,8,9.5404,8.0,2,25.11,0.128
42,E2C,6,12.9148,0.0,0,18.55,0.05
42,W2C,5,12.6593,0.0,0,18.93,0.0477
43,N2C,8,9.3979,8.0,2,25.5,0.13
43,S2C,8,8.9413,10.0,2,26.8,0.1379
43,E2C,5,13.4082,0.0,0,17.87,0.0369
43,W2C,5,12.825,0.0,0,18.68,0.0453
44,N2C,8,8.6516,10.0,2,27.69,0.1421
44,S2C,8,8.505,12.0,2,28.17,0.1455
44,E2C,5,12.8764,0.0,0,18.61,0.0446
44,W2C,5,12.7356,0.0,0,18.81,0.0466
45,N2C,9,8.0118,12.0,2,29.91,0.1586
45,S2C,9,8.2421,14.0,2,29.07,0.1567
45,E2C,5,13.0231,0.0,0,18.4,0.0425
45,W2C,5,12.5187,0.0,0,19.14,0.0497
46,N2C,9,6.826,15.0,3,35.1,0.1837
46,S2C,9,7.4528,16.0,2,32.15,0.1694
46,E2C,5,12.5135,0.0,0,19.15,0.0498
46,W2C,5,12.9188,0.0,0,18.55,0.044
47,N2C,9,6.4813,18.0,3,36.97,0.1907
47,S2C,9,6.6426,19.0,3,36.07,0.189
47,E2C,5,12.8653,0.0,0,18.62,0.0448
47,W2C,5,13.0253,0.0,0,18.39,0.0425
48,N2C,10,6.7395,22.0,4,35.55,0.2016
48,S2C,10,6.8254,22.0,3,35.1,0.1944
48,E2C,5,12.8905,0.0,0,18.59,0.0444
48,W2C,5,13.1295,0.0,0,18.25,0.041
49,N2C,10,6.2893,26.0,4,38.1,0.2108
49,S2C,10,6.3588,25.0,3,37.68,0.2031
49,E2C,5,12.7166,0.0,0,18.84,0.0469
49,W2C,5,12.1748,0.0,0,19.68,0.0547
50,N2C,10,6.5324,30.0,4,36.68,0.2099
50,S2C,10,6.1052,30.0,5,39.25,0.2221
50,E2C,5,12.8637,0.0,0,18.63,0.0448
50,W2C,5,12.7547,0.0,0,18.79,0.0463
51,N2C,10,5.9885,35.0,5,40.01,0.2271
51,S2C,10,5.7118,35.0,5,41.95,0.2311
51,E2C,5,12.8808,0.0,0,18.6,0.0445
51,W2C,5,12.6909,0.0,0,18.88,0.0473
52,N2C,11,6.3136,40.0,5,37.95,0.2318
52,S2C,11,6.2092,40.0,5,38.59,0.2333
52,E2C,5,12.8227,0.0,0,18.69,0.0454
52,W2C,6,12.7382,0.0,0,18.81,0.0526
53,N2C,11,5.2653,45.0,5,45.51,0.2502
53,S2C,11,5.6334,46.0,6,42.53,0.2516
53,E2C,5,12.8133,0.0,0,18.7,0.0455
53,W2C,6,12.6193,0.0,0,18.99,0.0543
54,N2C,11,5.0002,51.0,6,47.92,0.264
54,S2C,11,5.3214,52.0,6,45.03,0.26
54,E2C,5,12.8369,0.0,0,18.66,0.0452
54,W2C,5,12.9659,0.0,0,18.48,0.0433
55,N2C,12,5.3831,57.0,6,44.51,0.2685
55,S2C,12,5.8381,58.0,6,41.04,0.2626
55,E2C,5,13.1404,0.0,0,18.23,0.0408
55,W2C,6,13.1301,0.0,0,18.25,0.0469
56,N2C,12,5.2405,63.0,6,45.72,0.2745
56,S2C,12,5.5001,64.0,6,43.56,0.2715
56,E2C,5,12.9089,0.0,0,18.56,0.0441
56,W2C,5,12.9904,0.0,0,18.44,0.043
57,N2C,12,4.984,70.0,7,48.07,0.2889
57,S2C,12,5.0617,71.0,7,47.34,0.2885
57,E2C,5,13.2026,0.0,0,18.15,0.0399
57,W2C,5,12.6667,0.0,0,18.92,0.0476
58,N2C,12,4.6003,77.0,7,52.08,0.2991
58,S2C,12,4.5399,78.0,7,52.78,0.3006
58,E2C,5,12.6944,0.0,0,18.87,0.0472
58,W2C,5,12.9177,0.0,0,18.55,0.044
59,N2C,13,5.0027,84.0,7,47.89,0.304
59,S2C,13,4.901,85.0,7,48.89,0.3061
59,E2C,5,12.8503,0.0,0,18.65,0.045
59,W2C,6,13.1495,0.0,0,18.22,0.0467
60,N2C,13,4.835,91.0,7,49.56,0.311
60,S2C,13,4.802,93.0,8,49.9,0.3189
60,E2C,5,12.5801,0.0,0,19.05,0.0489
60,W2C,6,12.7552,0.0,0,18.78,0.0523
61,N2C,13,4.8104,98.0,7,49.81,0.3161
61,S2C,13,4.8247,101.0,8,49.66,0.3239
61,E2C,5,12.5816,0.0,0,19.04,0.0488
61,W2C,5,12.5832,0.0,0,19.04,0.0488
62,N2C,13,4.8837,106.0,8,49.06,0.3263
62,S2C,13,4.8981,109.0,8,48.92,0.3281
62,E2C,5,12.5498,0.0,0,19.09,0.0493
62,W2C,5,13.0792,0.0,0,18.32,0.0417
63,N2C,14,4.9076,114.0,8,48.82,0.3373
63,S2C,14,5.2058,117.0,8,46.03,0.335
63,E2C,6,12.7316,0.0,0,18.82,0.0527
63,W2C,5,13.1003,0.0,0,18.29,0.0414
64,N2C,14,4.2615,122.0,8,56.22,0.352
64,S2C,14,4.5456,125.0,8,52.71,0.3499
64,E2C,6,12.6396,0.0,0,18.96,0.054
64,W2C,5,12.82,0.0,0,18.69,0.0454
65,N2C,14,3.7787,131.0,9,63.41,0.3709
65,S2C,14,4.0119,133.0,8,59.72,0.3629
65,E2C,6,12.249,0.0,0,19.56,0.0596
65,W2C,5,12.4733,0.0,0,19.21,0.0504
66,N2C,15,4.2768,140.0,9,56.02,0.3758
66,S2C,15,4.3075,142.0,9,55.62,0.3766
66,E2C,7,11.3179,0.0,0,21.17,0.079
66,W2C,6,12.1493,0.0,0,19.72,0.0611
67,N2C,13,4.8283,94.0,8,49.62,0.3191
67,S2C,13,4.6377,94.0,8,51.66,0.3219
67,E2C,7,10.1347,0.0,0,23.64,0.0961
67,W2C,6,11.1821,0.0,0,21.43,0.075
68,N2C,13,4.9915,58.0,6,48.0,0.2808
68,S2C,13,4.5024,61.0,6,53.22,0.2898
68,E2C,7,9.4148,1.0,1,25.45,0.1131
68,W2C,6,10.6597,0.0,0,22.48,0.0825
69,N2C,13,5.1576,29.0,4,46.46,0.2471
69,S2C,13,4.6869,30.0,4,51.12,0.2545
69,E2C,7,8.6592,3.0,2,27.67,0.1313
69,W2C,6,10.4014,0.0,0,23.04,0.0862
70,N2C,12,6.0224,10.0,2,39.79,0.204
70,S2C,12,5.6401,9.0,2,42.48,0.2088
70,E2C,8,8.7273,5.0,2,27.45,0.1377
70,W2C,7,10.6145,1.0,1,22.57,0.0958
71,N2C,12,6.0725,0.0,0,39.46,0.1846
71,S2C,12,5.919,1.0,1,40.48,0.1934
71,E2C,8,7.8779,7.0,2,30.41,0.1512
71,W2C,7,9.886,2.0,1,24.24,0.107
72,N2C,10,6.5253,0.0,0,36.72,0.166
72,S2C,12,6.3907,0.0,0,37.49,0.18
72,E2C,8,7.4726,9.0,2,32.06,0.1584
72,W2C,7,8.9012,3.0,1,26.92,0.1218
73,N2C,11,8.2089,0.0,0,29.19,0.1478
73,S2C,11,7.7616,0.0,0,30.87,0.1542
73,E2C,9,7.6972,12.0,3,31.13,0.1692
73,W2C,8,8.7269,4.0,1,27.46,0.131
74,N2C,10,8.8885,0.0,0,26.96,0.132
74,S2C,11,8.6565,0.0,0,27.68,0.1414
74,E2C,9,7.2311,15.0,3,33.13,0.1779
74,W2C,8,8.3403,6.0,2,28.73,0.1439
75,N2C,9,9.6075,0.0,0,24.94,0.1157
75,S2C,9,9.8283,0.0,0,24.38,0.1125
75,E2C,9,7.1546,18.0,3,33.49,0.181
75,W2C,8,8.0091,8.0,2,29.92,0.15
76,N2C,8,10.7492,0.0,0,22.29,0.0932
76,S2C,9,10.2958,0.0,0,23.27,0.1058
76,E2C,9,7.1095,21.0,3,33.7,0.1836
76,W2C,8,8.1417,10.0,2,29.43,0.1494
77,N2C,8,11.4106,0.0,0,21.0,0.0837
77,S2C,8,11.2915,0.0,0,21.22,0.0854
77,E2C,10,7.4797,25.0,4,32.03,0.193
77,W2C,9,8.6706,13.0,3,27.63,0.1558
78,N2C,7,11.6873,0.0,0,20.5,0.0737
78,S2C,7,12.2235,0.0,0,19.6,0.066
78,E2C,10,7.2024,29.0,4,33.27,0.1996
78,W2C,9,8.1061,16.0,3,29.56,0.1659
79,N2C,6,12.3962,0.0,0,19.33,0.0575
79,S2C,6,12.3505,0.0,0,19.4,0.0582
79,E2C,10,6.5168,33.0,4,36.77,0.2122
79,W2C,9,7.4891,19.0,3,31.99,0.1768
80,N2C,5,12.8219,0.0,0,18.69,0.0454
80,S2C,5,13.1364,0.0,0,18.24,0.0409
80,E2C,10,5.939,37.0,4,40.34,0.2232
80,W2C,9,6.6894,22.0,3,35.82,0.1903
81,N2C,6,13.3218,0.0,0,17.99,0.0442
81,S2C,5,13.1907,0.0,0,18.16,0.0401
81,E2C,11,6.2278,42.0,5,38.47,0.2343
81,W2C,10,6.9903,26.0,4,34.28,0.2007
82,N2C,5,12.9352,0.0,0,18.52,0.0437
82,S2C,5,13.136,0.0,0,18.24,0.0409
82,E2C,11,5.7979,48.0,6,41.32,0.2505
82,W2C,10,6.2017,30.0,4,38.63,0.2147
83,N2C,5,13.2203,0.0,0,18.12,0.0396
83,S2C,5,13.1088,0.0,0,18.28,0.0412
83,E2C,11,5.4345,54.0,6,44.09,0.2597
83,W2C,10,5.8858,34.0,4,40.71,0.2219
84,N2C,6,12.9083,0.0,0,18.56,0.0501
84,S2C,5,13.3535,0.0,0,17.94,0.0377
84,E2C,12,5.8804,60.0,6,40.75,0.2633
84,W2C,11,6.2952,38.0,4,38.06,0.2247
85,N2C,5,12.8548,0.0,0,18.64,0.0449
85,S2C,5,13.1185,0.0,0,18.26,0.0411
85,E2C,12,5.6209,66.0,6,42.63,0.2711
85,W2C,11,5.7658,43.0,5,41.56,0.2416
86,N2C,5,12.7273,0.0,0,18.83,0.0467
86,S2C,5,12.9087,0.0,0,18.56,0.0441
86,E2C,12,5.3858,72.0,6,44.49,0.2785
86,W2C,11,5.3407,49.0,6,44.86,0.2578
87,N2C,5,12.9098,0.0,0,18.56,0.0441
87,S2C,5,12.8162,0.0,0,18.7,0.0455
87,E2C,12,4.9078,79.0,7,48.82,0.296
87,W2C,11,5.2257,55.0,6,45.85,0.2634
88,N2C,5,12.5976,0.0,0,19.02,0.0486
88,S2C,5,12.9306,0.0,0,18.53,0.0438
88,E2C,13,5.0839,86.0,7,47.13,0.3041
88,W2C,12,5.3794,61.0,6,44.54,0.2712
89,N2C,5,12.5608,0.0,0,19.08,0.0491
89,S2C,5,12.7771,0.0,0,18.75,0.046
89,E2C,13,4.5266,93.0,7,52.93,0.3168
89,W2C,12,5.1831,67.0,6,46.23,0.278
90,N2C,5,12.7671,0.0,0,18.77,0.0462
90,S2C,5,12.5557,0.0,0,19.08,0.0492
90,E2C,13,4.3158,100.0,7,55.52,0.3245
90,W2C,12,4.7857,74.0,7,50.07,0.2944
91,N2C,5,13.2739,0.0,0,18.05,0.0389
91,S2C,5,12.6703,0.0,0,18.91,0.0476
91,E2C,14,4.8528,108.0,8,49.37,0.3341
91,W2C,13,5.161,81.0,7,46.42,0.2997
92,N2C,5,12.9241,0.0,0,18.54,0.0439
92,S2C,5,12.5756,0.0,0,19.05,0.0489
92,E2C,14,4.4467,117.0,9,53.88,0.352
92,W2C,13,4.7556,88.0,7,50.38,0.3102
93,N2C,5,12.6588,0.0,0,18.93,0.0477
93,S2C,5,12.4279,0.0,0,19.28,0.0511
93,E2C,14,4.1384,126.0,9,57.9,0.3624
93,W2C,13,4.4959,96.0,8,53.29,0.3253
94,N2C,5,12.6867,0.0,0,18.89,0.0473
94,S2C,5,12.7605,0.0,0,18.78,0.0463
94,E2C,14,3.9941,135.0,9,59.99,0.3705
94,W2C,13,4.2338,104.0,8,56.59,0.3344
95,N2C,5,12.7378,0.0,0,18.81,0.0466
95,S2C,6,12.5667,0.0,0,19.07,0.0551
95,E2C,15,4.352,144.0,9,55.05,0.3773
95,W2C,14,4.6261,112.0,8,51.79,0.3401
96,N2C,5,12.2627,0.0,0,19.54,0.0534
96,S2C,5,12.6401,0.0,0,18.96,0.048
96,E2C,15,4.0315,154.0,10,59.43,0.3946
96,W2C,14,4.6551,120.0,8,51.47,0.345
97,N2C,5,12.1542,0.0,0,19.71,0.055
97,S2C,5,12.8685,0.0,0,18.62,0.0447
97,E2C,15,3.8427,164.0,10,62.35,0.404
97,W2C,14,4.5015,129.0,9,53.23,0.3592
98,N2C,5,11.4595,0.0,0,20.91,0.065
98,S2C,5,12.3878,0.0,0,19.34,0.0516
98,E2C,15,3.541,174.0,10,67.66,0.415
98,W2C,14,4.4304,138.0,9,54.08,0.3662
99,N2C,6,11.4414,0.0,0,20.94,0.0713
99,S2C,6,11.6678,0.0,0,20.54,0.068
99,E2C,16,3.7936,185.0,11,63.16,0.4307
99,W2C,15,4.4053,147.0,9,54.39,0.3786
100,N2C,6,10.7408,0.0,0,22.31,0.0813
100,S2C,6,10.8635,0.0,0,22.06,0.0796
100,E2C,14,3.9605,131.0,9,60.5,0.3683
100,W2C,13,4.3923,98.0,7,54.55,0.3221
101,N2C,6,10.4635,0.0,0,22.9,0.0853
101,S2C,6,10.5702,1.0,1,22.67,0.0905
101,E2C,14,3.7914,86.0,7,63.2,0.3287
101,W2C,13,4.2327,59.0,5,56.61,0.2864
102,N2C,7,10.6322,1.0,1,22.54,0.0956
102,S2C,7,10.6415,2.0,1,22.52,0.0961
102,E2C,15,4.7263,50.0,5,50.7,0.2853
102,W2C,14,5.0957,30.0,4,47.02,0.2546
103,N2C,7,10.766,2.0,1,22.26,0.0943
103,S2C,7,10.432,3.0,1,22.97,0.0998
103,E2C,13,5.0363,26.0,4,47.57,0.2468
103,W2C,12,5.5507,10.0,3,43.17,0.2167
104,N2C,7,10.8077,3.0,1,22.17,0.0944
104,S2C,7,10.1,4.0,1,23.72,0.1052
104,E2C,13,5.0725,8.0,2,47.24,0.2223
104,W2C,12,5.8442,2.0,1,41.0,0.1952
105,N2C,7,10.1489,4.0,1,23.61,0.1045
105,S2C,7,9.2017,5.0,1,26.04,0.1188
105,E2C,13,5.8554,1.0,1,40.92,0.2004
105,W2C,10,6.3664,0.0,0,37.64,0.1683
106,N2C,8,9.3716,5.0,1,25.57,0.1224
106,S2C,8,9.7328,6.0,1,24.62,0.1179
106,E2C,12,6.6852,0.0,0,35.84,0.1757
106,W2C,11,7.6349,0.0,0,31.38,0.1561
107,N2C,8,8.5823,6.0,1,27.92,0.1344
107,S2C,8,9.1203,8.0,2,26.27,0.134
107,E2C,12,7.3301,0.0,0,32.69,0.1665
107,W2C,9,8.3586,0.0,0,28.66,0.1336
108,N2C,8,7.83,7.0,1,30.6,0.1459
108,S2C,8,8.4902,10.0,2,28.22,0.1444
108,E2C,10,8.0935,0.0,0,29.6,0.1435
108,W2C,9,9.049,0.0,0,26.48,0.1237
109,N2C,9,7.6748,10.0,3,31.22,0.1682
109,S2C,9,8.2562,12.0,2,29.02,0.1551
109,E2C,10,9.0545,0.0,0,26.46,0.1296
109,W2C,8,10.4273,0.0,0,22.98,0.0979
110,N2C,9,7.2068,13.0,3,33.25,0.1769
110,S2C,9,7.5847,14.0,2,31.59,0.1661
110,E2C,9,9.7017,0.0,0,24.7,0.1143
110,W2C,8,11.1681,0.0,0,21.45,0.0872
111,N2C,9,7.308,16.0,3,32.79,0.1774
111,S2C,9,7.086,16.0,2,33.81,0.1746
111,E2C,8,10.5891,0.0,0,22.63,0.0955
111,W2C,6,11.7114,0.0,0,20.46,0.0674
112,N2C,9,7.0593,19.0,3,33.94,0.183
112,S2C,9,6.6748,19.0,3,35.9,0.1886
112,E2C,7,11.5125,0.0,0,20.81,0.0762
112,W2C,6,12.507,0.0,0,19.16,0.0559
113,N2C,10,7.5965,23.0,4,31.54,0.19
113,S2C,10,6.8655,23.0,4,34.9,0.2005
113,E2C,7,12.5823,0.0,0,19.04,0.0608
113,W2C,5,12.1531,0.0,0,19.72,0.055
114,N2C,10,7.3056,27.0,4,32.8,0.1968
114,S2C,10,6.6356,27.0,4,36.11,0.2065
114,E2C,6,12.7165,0.0,0,18.84,0.0529
114,W2C,5,12.4097,0.0,0,19.31,0.0513
115,N2C,10,6.4948,31.0,4,36.89,0.2111
115,S2C,10,6.4572,32.0,5,37.11,0.2184
115,E2C,5,13.2341,0.0,0,18.1,0.0394
115,W2C,5,12.1306,0.0,0,19.75,0.0553
116,N2C,10,6.063,35.0,4,39.52,0.22
116,S2C,10,6.4163,37.0,5,37.34,0.2223
116,E2C,5,12.9454,0.0,0,18.51,0.0436
116,W2C,5,12.0974,0.0,0,19.81,0.0558
117,N2C,11,6.4918,39.0,4,36.91,0.2225
117,S2C,11,6.4635,42.0,5,37.07,0.2309
117,E2C,6,13.2016,0.0,0,18.15,0.0459
117,W2C,6,12.4933,0.0,0,19.18,0.0561
118,N2C,11,5.4909,44.0,5,43.64,0.2463
118,S2C,11,5.9354,47.0,5,40.37,0.2419
118,E2C,6,13.1784,0.0,0,18.18,0.0462
118,W2C,6,12.3139,0.0,0,19.46,0.0587
119,N2C,11,5.1096,50.0,6,46.89,0.2618
119,S2C,11,5.3018,52.0,5,45.19,0.2543
119,E2C,5,13.1014,0.0,0,18.29,0.0414
119,W2C,6,12.27,0.0,0,19.53,0.0593
120,N2C,12,5.584,56.0,6,42.91,0.2649
120,S2C,12,5.901,57.0,5,40.6,0.255
120,E2C,5,13.1217,0.0,0,18.26,0.0411
120,W2C,6,12.7545,0.0,0,18.79,0.0523
121,N2C,12,5.4665,63.0,7,43.83,0.2773
121,S2C,12,5.4854,63.0,6,43.68,0.271
121,E2C,5,13.3432,0.0,0,17.96,0.0379
121,W2C,6,12.6473,0.0,0,18.94,0.0539
122,N2C,12,5.0683,70.0,7,47.27,0.2877
122,S2C,12,5.0113,70.0,7,47.81,0.2885
122,E2C,5,13.3964,0.0,0,17.89,0.0371
122,W2C,5,12.9139,0.0,0,18.55,0.0441
123,N2C,12,4.7112,77.0,7,50.86,0.2975
123,S2C,12,4.6737,77.0,7,51.27,0.298
123,E2C,5,13.4075,0.0,0,17.87,0.0369
123,W2C,5,12.8009,0.0,0,18.72,0.0457
124,N2C,13,5.0817,84.0,7,47.15,0.3028
124,S2C,13,4.9182,84.0,7,48.72,0.3052
124,E2C,5,13.1623,0.0,0,18.2,0.0405
124,W2C,5,12.8381,0.0,0,18.66,0.0451
125,N2C,13,4.9031,92.0,8,48.87,0.3167
125,S2C,13,4.5189,91.0,7,53.02,0.3156
125,E2C,5,13.4788,0.0,0,17.78,0.0359
125,W2C,5,12.482,0.0,0,19.2,0.0503
126,N2C,13,4.5038,100.0,8,53.2,0.3278
126,S2C,13,4.2326,99.0,8,56.61,0.3311
