time,edge,vehicles,speed,waiting,halting,traveltime,congestion
1040,E2C,8,12.151,0.0,0,19.72,0.073
1040,W2C,8,12.092,0.0,0,19.81,0.0739
1041,N2C,13,5.5162,62.0,6,43.44,0.2759
1041,S2C,13,5.9162,57.0,6,40.5,0.2668
1041,E2C,6,12.9668,0.0,0,18.48,0.0493
1041,W2C,7,12.0005,0.0,0,19.97,0.0692
1042,N2C,14,5.8522,69.0,7,40.94,0.2877
1042,S2C,14,6.2588,63.0,6,38.28,0.2719
1042,E2C,7,13.4221,0.0,0,17.85,0.0487
1042,W2C,7,12.6693,0.0,0,18.91,0.0596
1043,N2C,14,5.3302,76.0,7,44.95,0.2999
1043,S2C,14,5.5686,70.0,7,43.03,0.2925
1043,E2C,6,13.1918,0.0,0,18.16,0.0461
1043,W2C,7,13.1332,0.0,0,18.24,0.0529
1044,N2C,14,4.9124,83.0,7,48.77,0.3106
1044,S2C,14,4.9425,77.0,7,48.48,0.3062
1044,E2C,6,13.2797,0.0,0,18.04,0.0448
1044,W2C,6,12.8833,0.0,0,18.6,0.0505
1045,N2C,15,5.0013,91.0,8,47.91,0.3267
1045,S2C,15,5.2021,84.0,7,46.06,0.3131
1045,E2C,6,12.993,0.0,0,18.44,0.0489
1045,W2C,7,12.7164,0.0,0,18.84,0.0589
1046,N2C,15,4.7139,100.0,9,50.83,0.3428
1046,S2C,15,5.1917,93.0,9,46.15,0.3312
1046,E2C,6,12.7696,0.0,0,18.76,0.0521
1046,W2C,6,12.8136,0.0,0,18.7,0.0515
1047,N2C,15,4.346,109.0,9,55.13,0.3541
1047,S2C,15,4.9994,102.0,9,47.93,0.34
1047,E2C,6,12.7826,0.0,0,18.74,0.0519
1047,W2C,6,12.741,0.0,0,18.81,0.0525
1048,N2C,16,4.5844,118.0,9,52.26,0.3627
1048,S2C,16,5.34,111.0,9,44.87,0.3471
1048,E2C,5,12.8644,0.0,0,18.63,0.0448
1048,W2C,7,12.6539,0.0,0,18.93,0.0598
1049,N2C,16,4.2472,128.0,10,56.41,0.3802
1049,S2C,16,5.0544,120.0,9,47.4,0.3572
1049,E2C,6,12.883,0.0,0,18.6,0.0505
1049,W2C,7,12.8063,0.0,0,18.71,0.0576
1050,N2C,16,4.0626,138.0,10,58.98,0.3895
1050,S2C,16,4.467,129.0,9,53.64,0.3717
1050,E2C,6,12.4843,0.0,0,19.19,0.0562
1050,W2C,6,12.945,0.0,0,18.51,0.0496
1051,N2C,17,4.6385,148.0,10,51.65,0.3939
1051,S2C,17,4.3262,138.0,9,55.38,0.3857
1051,E2C,6,12.33,0.0,0,19.43,0.0585
1051,W2C,6,12.972,0.0,0,18.47,0.0492
1052,N2C,17,4.4656,159.0,11,53.66,0.4097
1052,S2C,17,3.9883,148.0,10,60.08,0.4032
1052,E2C,6,12.1855,0.0,0,19.66,0.0605
1052,W2C,6,12.61,0.0,0,19.0,0.0544
1053,N2C,17,4.3453,170.0,11,55.14,0.4188
1053,S2C,17,3.5484,158.0,10,67.52,0.4162
1053,E2C,6,12.1881,0.0,0,19.66,0.0605
1053,W2C,6,12.6303,0.0,0,18.97,0.0541
1054,N2C,18,4.2704,181.0,11,56.11,0.4332
1054,S2C,18,3.7389,169.0,11,64.08,0.4328
1054,E2C,7,12.774,0.0,0,18.76,0.0581
1054,W2C,7,12.4586,0.0,0,19.23,0.0626
1055,N2C,18,3.8779,192.0,11,61.79,0.4462
1055,S2C,18,3.5264,181.0,12,67.94,0.4499
1055,E2C,7,12.1462,0.0,0,19.73,0.0671
1055,W2C,7,11.7188,0.0,0,20.45,0.0733
1056,N2C,18,3.5423,203.0,11,67.64,0.4583
1056,S2C,18,3.1456,193.0,12,76.17,0.4634
1056,E2C,7,10.9125,0.0,0,21.96,0.0849
1056,W2C,7,10.7744,0.0,0,22.24,0.0869
1057,N2C,17,4.1793,152.0,10,57.33,0.4032
1057,S2C,17,3.8578,144.0,10,62.11,0.4025
1057,E2C,8,10.3165,0.0,0,23.23,0.0995
1057,W2C,8,10.5265,1.0,1,22.76,0.1031
1058,N2C,17,4.125,106.0,9,58.08,0.3673
1058,S2C,17,3.9935,99.0,9,60.0,0.3645
1058,E2C,8,9.7253,1.0,1,24.64,0.1146
1058,W2C,8,9.9985,2.0,1,23.96,0.1114
1059,N2C,17,4.3499,73.0,7,55.08,0.33
1059,S2C,17,3.8507,66.0,7,62.22,0.3326
1059,E2C,8,8.89,2.0,1,26.95,0.1273
1059,W2C,8,9.2065,3.0,1,26.03,0.1234
1060,N2C,16,5.0389,45.0,6,47.55,0.2894
1060,S2C,16,4.5687,41.0,6,52.44,0.2935
1060,E2C,8,8.2512,4.0,2,29.04,0.1439
1060,W2C,9,8.8216,4.0,1,27.16,0.1356
1061,N2C,16,5.2256,21.0,4,45.85,0.2588
1061,S2C,16,4.7779,23.0,4,50.15,0.2665
1061,E2C,9,8.2995,6.0,2,28.87,0.1505
1061,W2C,9,8.3622,6.0,2,28.65,0.1496
1062,N2C,15,5.2757,10.0,3,45.42,0.2387
1062,S2C,15,5.0254,8.0,2,47.68,0.235
1062,E2C,9,8.0343,9.0,3,29.82,0.1623
1062,W2C,9,8.0008,8.0,2,29.95,0.1561
1063,N2C,15,6.1906,2.0,1,38.7,0.2082
1063,S2C,15,6.1297,1.0,1,39.09,0.2084
1063,E2C,10,8.8392,12.0,3,27.11,0.1587
1063,W2C,10,8.8551,10.0,2,27.06,0.1512
1064,N2C,14,6.498,0.0,0,36.87,0.1904
1064,S2C,14,6.2443,0.0,0,38.37,0.1941
1064,E2C,10,8.7083,15.0,3,27.51,0.1626
1064,W2C,10,8.2595,12.0,2,29.01,0.1611
1065,N2C,13,6.965,0.0,0,34.4,0.1777
1065,S2C,13,6.9875,0.0,0,34.29,0.1774
1065,E2C,10,8.3693,18.0,3,28.63,0.1695
1065,W2C,10,7.8503,15.0,3,30.52,0.175
1066,N2C,13,8.2522,0.0,0,29.03,0.1592
1066,S2C,13,8.2216,0.0,0,29.14,0.1596
1066,E2C,10,7.5089,21.0,3,31.91,0.1839
1066,W2C,11,7.8209,18.0,3,30.64,0.1834
1067,N2C,12,8.6212,0.0,0,27.79,0.1479
1067,S2C,12,8.8443,0.0,0,27.09,0.1447
1067,E2C,11,7.2864,24.0,3,32.88,0.1951
1067,W2C,11,6.7967,21.0,3,35.25,0.2001
1068,N2C,11,9.2809,0.0,0,25.82,0.1324
1068,S2C,11,9.6549,0.0,0,24.82,0.127
1068,E2C,11,7.0152,27.0,3,34.15,0.201
1068,W2C,11,6.388,24.0,3,37.51,0.208
1069,N2C,11,10.3311,0.0,0,23.19,0.1172
1069,S2C,11,10.8181,0.0,0,22.15,0.1102
1069,E2C,12,7.3951,31.0,4,32.4,0.2102
1069,W2C,12,6.5009,28.0,4,36.86,0.2211
1070,N2C,10,10.9077,0.0,0,21.97,0.1029
1070,S2C,10,11.2266,0.0,0,21.34,0.0983
1070,E2C,12,6.9631,36.0,5,34.41,0.2257
1070,W2C,12,5.7979,33.0,5,41.33,0.2405
1071,N2C,9,11.6255,0.0,0,20.61,0.0866
1071,S2C,9,11.8508,0.0,0,20.22,0.0834
1071,E2C,12,6.4441,41.0,5,37.18,0.2365
1071,W2C,12,5.5018,38.0,5,43.55,0.2481
1072,N2C,8,12.4858,0.0,0,19.19,0.0682
1072,S2C,9,12.1552,0.0,0,19.71,0.079
1072,E2C,13,6.1204,46.0,5,39.15,0.2505
1072,W2C,13,5.7538,45.0,7,41.64,0.2672
1073,N2C,8,12.7534,0.0,0,18.79,0.0644
1073,S2C,8,11.7636,0.0,0,20.37,0.0786
1073,E2C,13,5.6218,52.0,6,42.62,0.2677
1073,W2C,13,5.3403,52.0,7,44.87,0.2778
1074,N2C,6,12.6054,0.0,0,19.01,0.0545
1074,S2C,8,11.6387,0.0,0,20.59,0.0804
1074,E2C,13,5.361,59.0,7,44.69,0.2821
1074,W2C,13,4.9846,59.0,7,48.07,0.2876
1075,N2C,7,12.8686,0.0,0,18.62,0.0567
1075,S2C,8,11.7389,0.0,0,20.41,0.079
1075,E2C,14,5.5813,66.0,7,42.93,0.2896
1075,W2C,14,5.4686,66.0,7,43.81,0.2913
1076,N2C,6,12.7977,0.0,0,18.72,0.0517
1076,S2C,8,11.4618,0.0,0,20.9,0.083
1076,E2C,14,5.5194,74.0,8,43.41,0.3019
1076,W2C,14,5.3027,73.0,7,45.18,0.2983
1077,N2C,6,12.6226,0.0,0,18.98,0.0542
1077,S2C,6,12.7314,0.0,0,18.82,0.0527
1077,E2C,14,5.5242,82.0,8,43.37,0.3071
1077,W2C,14,5.2072,81.0,8,46.01,0.311
1078,N2C,7,12.9479,0.0,0,18.5,0.0556
1078,S2C,7,12.5801,0.0,0,19.05,0.0609
1078,E2C,15,5.8058,90.0,8,41.27,0.3144
1078,W2C,15,5.584,89.0,8,42.91,0.3169
1079,N2C,7,12.6928,0.0,0,18.88,0.0592
1079,S2C,6,12.5948,0.0,0,19.02,0.0546
1079,E2C,15,5.2273,98.0,8,45.84,0.3281
1079,W2C,15,5.1644,97.0,8,46.39,0.3283
1080,N2C,6,12.6747,0.0,0,18.9,0.0535
1080,S2C,6,12.6183,0.0,0,18.99,0.0543
1080,E2C,15,4.6907,106.0,8,51.08,0.3411
1080,W2C,15,5.0402,105.0,8,47.54,0.3354
1081,N2C,7,13.3153,0.0,0,17.99,0.0503
1081,S2C,6,12.6726,0.0,0,18.91,0.0535
1081,E2C,16,4.8438,115.0,9,49.47,0.3569
1081,W2C,16,5.1161,113.0,8,46.83,0.3457
1082,N2C,6,12.9913,0.0,0,18.44,0.0489
1082,S2C,6,12.8024,0.0,0,18.72,0.0517
1082,E2C,16,4.4684,124.0,9,53.62,0.3683
1082,W2C,16,4.5468,122.0,9,52.7,0.3659
1083,N2C,6,13.2736,0.0,0,18.05,0.0449
1083,S2C,6,12.6274,0.0,0,18.97,0.0542
1083,E2C,16,4.1987,134.0,10,57.06,0.3849
1083,W2C,16,4.0408,131.0,9,59.29,0.3791
1084,N2C,7,12.9653,0.0,0,18.48,0.0553
1084,S2C,7,12.7667,0.0,0,18.77,0.0582
1084,E2C,17,4.2312,144.0,10,56.63,0.3971
1084,W2C,17,4.4781,141.0,10,53.5,0.3915
1085,N2C,6,12.8561,0.0,0,18.64,0.0509
1085,S2C,6,12.9392,0.0,0,18.52,0.0497
1085,E2C,17,3.907,154.0,10,61.33,0.4084
1085,W2C,17,4.3075,152.0,11,55.62,0.4073
1086,N2C,6,12.9386,0.0,0,18.52,0.0497
1086,S2C,6,12.919,0.0,0,18.55,0.05
1086,E2C,17,3.4599,165.0,11,69.25,0.4282
1086,W2C,17,4.0075,163.0,11,59.79,0.419
1087,N2C,6,12.8931,0.0,0,18.58,0.0504
1087,S2C,7,12.8042,0.0,0,18.71,0.0576
1087,E2C,18,3.7837,176.0,11,63.32,0.4369
1087,W2C,18,4.1611,174.0,11,57.58,0.4301
1088,N2C,6,13.1477,0.0,0,18.22,0.0467
1088,S2C,7,11.9168,0.0,0,20.11,0.0704
1088,E2C,18,3.4809,188.0,12,68.83,0.4552
1088,W2C,18,3.7859,185.0,11,63.29,0.4428
1089,N2C,6,12.7102,0.0,0,18.85,0.053
1089,S2C,7,11.5286,0.0,0,20.78,0.076
1089,E2C,18,3.1913,200.0,12,75.08,0.4674
1089,W2C,18,3.3059,197.0,12,72.48,0.4637
1090,N2C,7,12.2929,0.0,0,19.49,0.065
1090,S2C,8,11.3427,0.0,0,21.12,0.0847
1090,E2C,17,3.9756,148.0,10,60.27,0.4034
1090,W2C,17,4.2616,145.0,10,56.22,0.3973
1091,N2C,7,11.5871,0.0,0,20.68,0.0752
1091,S2C,8,11.0248,0.0,0,21.73,0.0893
1091,E2C,17,3.9263,106.0,9,61.02,0.3701
1091,W2C,17,4.1149,107.0,9,58.23,0.3681
1092,N2C,7,11.5885,0.0,0,20.68,0.0751
1092,S2C,8,10.5681,1.0,1,22.67,0.1025
1092,E2C,17,4.0487,73.0,7,59.18,0.3344
1092,W2C,17,4.2748,71.0,7,56.05,0.3298
1093,N2C,8,11.2442,1.0,1,21.31,0.0928
1093,S2C,9,10.2769,2.0,1,23.31,0.1134
1093,E2C,16,5.1198,41.0,5,46.8,0.2796
1093,W2C,16,5.2871,39.0,5,45.32,0.2759
1094,N2C,8,10.7163,2.0,1,22.36,0.101
1094,S2C,9,9.4601,3.0,1,25.33,0.1258
1094,E2C,16,5.5562,21.0,4,43.12,0.254
1094,W2C,16,5.4259,22.0,4,44.16,0.2565
1095,N2C,8,10.353,3.0,1,23.14,0.1069
1095,S2C,9,8.306,4.0,1,28.85,0.1431
1095,E2C,16,5.9766,7.0,2,40.09,0.2266
1095,W2C,14,5.9345,9.0,2,40.37,0.2165
1096,N2C,9,9.6567,4.0,1,24.81,0.1236
1096,S2C,10,8.4659,7.0,3,28.3,0.1608
1096,E2C,15,6.7456,0.0,0,35.52,0.1929
1096,W2C,15,6.4428,0.0,0,37.19,0.1972
1097,N2C,9,8.8628,5.0,1,27.03,0.1357
1097,S2C,10,8.0337,10.0,3,29.82,0.169
1097,E2C,15,6.8428,0.0,0,35.02,0.1915
1097,W2C,14,6.6356,0.0,0,36.11,0.1885
1098,N2C,9,7.8506,7.0,2,30.52,0.1576
1098,S2C,10,7.3856,14.0,4,32.44,0.187
1098,E2C,13,7.217,0.0,0,33.2,0.1741
1098,W2C,13,7.0834,0.0,0,33.83,0.176
1099,N2C,10,8.0672,9.0,2,29.7,0.1618
1099,S2C,11,7.6465,18.0,4,31.33,0.1919
1099,E2C,14,8.3723,0.0,0,28.62,0.1634
1099,W2C,13,8.3516,0.0,0,28.69,0.1577
1100,N2C,10,7.5605,12.0,3,31.69,0.1771
1100,S2C,11,7.1009,22.0,4,33.74,0.2024
1100,E2C,12,8.9178,0.0,0,26.87,0.1436
1100,W2C,12,8.8428,0.0,0,27.1,0.1447
1101,N2C,10,7.3108,15.0,3,32.77,0.1827
1101,S2C,11,6.6641,27.0,5,35.95,0.218
1101,E2C,12,9.3354,0.0,0,25.67,0.1376
1101,W2C,11,9.6282,0.0,0,24.89,0.1274
1102,N2C,11,7.2468,19.0,4,33.06,0.1983
1102,S2C,12,7.0397,32.0,5,34.04,0.222
1102,E2C,11,10.1717,0.0,0,23.56,0.1195
1102,W2C,11,10.3149,0.0,0,23.23,0.1175
1103,N2C,11,6.4866,23.0,4,36.94,0.2119
1103,S2C,12,6.3266,37.0,5,37.87,0.2356
1103,E2C,10,11.3362,0.0,0,21.14,0.0968
1103,W2C,10,11.24,0.0,0,21.32,0.0982
1104,N2C,11,6.4706,27.0,4,37.03,0.2148
1104,S2C,12,5.9322,43.0,6,40.39,0.2512
1104,E2C,9,11.4007,0.0,0,21.02,0.0898
1104,W2C,9,11.8326,0.0,0,20.25,0.0836
1105,N2C,12,6.6639,32.0,5,35.95,0.2274
1105,S2C,13,6.1783,49.0,6,38.78,0.2577
1105,E2C,8,12.26,0.0,0,19.54,0.0715
1105,W2C,9,12.007,0.0,0,19.96,0.0811
1106,N2C,12,5.8177,37.0,5,41.18,0.2429
1106,S2C,13,5.7267,55.0,6,41.84,0.2682
1106,E2C,8,12.236,0.0,0,19.58,0.0718
1106,W2C,8,12.5742,0.0,0,19.05,0.0669
1107,N2C,12,5.5422,42.0,5,43.23,0.2502
1107,S2C,13,5.4007,62.0,7,44.36,0.2836
1107,E2C,6,12.5279,0.0,0,19.13,0.0556
1107,W2C,7,12.5523,0.0,0,19.09,0.0613
1108,N2C,13,5.9992,48.0,6,39.94,0.2596
1108,S2C,14,5.5599,69.0,7,43.09,0.2919
1108,E2C,7,12.8297,0.0,0,18.68,0.0573
1108,W2C,6,13.2958,0.0,0,18.02,0.0446
1109,N2C,13,5.5959,54.0,6,42.82,0.2694
1109,S2C,14,5.1845,77.0,8,46.21,0.3087
1109,E2C,6,12.8191,0.0,0,18.69,0.0514
1109,W2C,6,12.7957,0.0,0,18.73,0.0518
1110,N2C,13,5.257,61.0,7,45.58,0.285
1110,S2C,14,4.8395,85.0,8,49.51,0.319
1110,E2C,6,12.9716,0.0,0,18.47,0.0492
1110,W2C,6,13.0372,0.0,0,18.38,0.0483
1111,N2C,14,5.5577,68.0,7,43.11,0.2913
1111,S2C,15,5.2605,93.0,8,45.55,0.3243
1111,E2C,6,12.4946,0.0,0,19.18,0.0561
1111,W2C,7,13.0508,0.0,0,18.36,0.0541
1112,N2C,14,5.4388,75.0,7,44.05,0.2977
1112,S2C,15,4.7477,102.0,9,50.47,0.3436
1112,E2C,6,12.2877,0.0,0,19.5,0.0591
1112,W2C,7,12.8481,0.0,0,18.65,0.057
1113,N2C,14,5.5216,83.0,8,43.39,0.3078
1113,S2C,15,4.3818,111.0,9,54.68,0.3549
1113,E2C,6,12.6615,0.0,0,18.92,0.0537
1113,W2C,6,12.9747,0.0,0,18.47,0.0492
1114,N2C,15,5.8315,91.0,8,41.09,0.3147
1114,S2C,16,4.5226,120.0,9,52.98,0.3649
1114,E2C,6,12.871,0.0,0,18.62,0.0507
1114,W2C,6,13.0038,0.0,0,18.43,0.0488
1115,N2C,15,5.2905,99.0,8,45.29,0.3278
1115,S2C,16,4.3501,130.0,10,55.08,0.38
1115,E2C,6,12.7931,0.0,0,18.73,0.0518
1115,W2C,6,12.8297,0.0,0,18.68,0.0513
1116,N2C,15,4.8074,107.0,8,49.84,0.3401
1116,S2C,16,4.1224,140.0,10,58.12,0.39
1116,E2C,6,12.3817,0.0,0,19.35,0.0577
1116,W2C,6,13.1543,0.0,0,18.21,0.0466
1117,N2C,16,4.8871,116.0,9,49.03,0.357
1117,S2C,17,4.4372,150.0,10,54.0,0.3981
1117,E2C,6,12.7843,0.0,0,18.74,0.0519
1117,W2C,6,13.1737,0.0,0,18.19,0.0463
1118,N2C,16,4.6649,125.0,9,51.36,0.3662
1118,S2C,17,4.1937,161.0,11,57.13,0.4149
1118,E2C,6,12.4707,0.0,0,19.21,0.0564
1118,W2C,6,13.0743,0.0,0,18.33,0.0477
1119,N2C,16,4.2625,135.0,10,56.21,0.3846
1119,S2C,17,3.7704,172.0,11,63.55,0.4284
1119,E2C,6,12.7346,0.0,0,18.81,0.0526
1119,W2C,6,12.8945,0.0,0,18.58,0.0503
1120,N2C,17,4.4139,145.0,10,54.28,0.3951
1120,S2C,18,4.0398,183.0,11,59.31,0.4378
1120,E2C,6,12.2262,0.0,0,19.6,0.06
1120,W2C,6,12.9503,0.0,0,18.5,0.0495
1121,N2C,17,4.1053,155.0,10,58.36,0.4062
1121,S2C,18,3.8437,194.0,11,62.34,0.448
1121,E2C,7,12.4766,0.0,0,19.2,0.0624
1121,W2C,6,12.7322,0.0,0,18.82,0.0527
1122,N2C,17,3.7734,166.0,11,63.5,0.4243
1122,S2C,18,3.6097,206.0,12,66.38,0.4654
1122,E2C,7,11.6873,0.0,0,20.5,0.0737
1122,W2C,6,12.1165,0.0,0,19.77,0.0615
1123,N2C,16,4.5676,123.0,10,52.46,0.3722
1123,S2C,17,4.2994,158.0,10,55.73,0.4054
1123,E2C,8,11.0346,0.0,0,21.71,0.0891
1123,W2C,7,11.7679,0.0,0,20.36,0.0726
1124,N2C,16,4.2115,86.0,8,56.89,0.3407
1124,S2C,17,4.2061,113.0,9,56.96,0.3708
1124,E2C,8,9.773,1.0,1,24.52,0.1139
1124,W2C,7,11.5665,0.0,0,20.71,0.0755
1125,N2C,16,4.3681,53.0,7,54.85,0.3104
1125,S2C,17,4.2785,75.0,7,56.0,0.3324
1125,E2C,8,9.0012,2.0,1,26.62,0.1257
1125,W2C,7,11.1233,1.0,1,21.54,0.0885
1126,N2C,15,5.1449,29.0,5,46.57,0.2653
1126,S2C,16,5.2199,44.0,5,45.9,0.2802
1126,E2C,9,8.8956,4.0,2,26.93,0.1406
1126,W2C,8,11.2464,2.0,1,21.3,0.0934
1127,N2C,15,5.0466,14.0,3,47.48,0.2447
1127,S2C,16,5.2428,21.0,4,45.7,0.2585
1127,E2C,9,8.5638,6.0,2,27.98,0.1467
1127,W2C,8,10.8789,3.0,1,22.02,0.0994
1128,N2C,15,5.6155,4.0,1,42.67,0.2178
1128,S2C,14,5.1389,8.0,3,46.62,0.2333
1128,E2C,9,8.2161,9.0,3,29.16,0.1597
1128,W2C,8,10.058,4.0,1,23.82,0.1118
1129,N2C,14,6.5108,0.0,0,36.8,0.1903
1129,S2C,15,6.206,2.0,1,38.61,0.208
1129,E2C,10,8.9235,12.0,3,26.85,0.1575
1129,W2C,9,9.4103,5.0,1,25.46,0.1278
1130,N2C,14,6.9748,0.0,0,34.35,0.1836
1130,S2C,15,6.5703,0.0,0,36.47,0.1954
1130,E2C,10,8.5541,15.0,3,28.01,0.1648
1130,W2C,9,8.8694,6.0,1,27.01,0.1363
1131,N2C,12,7.3625,0.0,0,32.54,0.166
1131,S2C,13,7.091,0.0,0,33.79,0.1759
1131,E2C,10,8.2442,18.0,3,29.06,0.1713
1131,W2C,9,8.1079,8.0,2,29.55,0.1546
1132,N2C,13,8.2306,0.0,0,29.11,0.1595
1132,S2C,13,8.2566,0.0,0,29.02,0.1591
1132,E2C,11,8.1396,21.0,3,29.44,0.1808
1132,W2C,10,8.2369,11.0,3,29.09,0.1667
1133,N2C,11,8.8037,0.0,0,27.22,0.1392
1133,S2C,12,8.712,0.0,0,27.5,0.1466
1133,E2C,11,6.9461,25.0,4,34.49,0.2067
1133,W2C,10,7.6193,14.0,3,31.45,0.1776
1134,N2C,11,9.8898,0.0,0,24.23,0.1236
1134,S2C,10,9.2766,0.0,0,25.83,0.1264
1134,E2C,11,6.3989,29.0,4,37.44,0.2172
1134,W2C,10,7.1769,18.0,4,33.39,0.1927
1135,N2C,10,10.8137,0.0,0,22.16,0.1043
1135,S2C,11,10.3231,0.0,0,23.21,0.1174
1135,E2C,12,6.6597,33.0,4,35.98,0.2221
1135,W2C,11,7.2409,22.0,4,33.09,0.2004
1136,N2C,10,11.3598,0.0,0,21.09,0.0964
1136,S2C,9,11.0761,0.0,0,21.63,0.0945
1136,E2C,12,6.2421,38.0,5,38.38,0.2375
1136,W2C,11,6.7468,26.0,4,35.51,0.2102
1137,N2C,8,11.9448,0.0,0,20.06,0.076
1137,S2C,9,11.5977,0.0,0,20.66,0.087
1137,E2C,12,6.2422,43.0,5,38.38,0.2408
1137,W2C,11,6.6101,30.0,4,36.25,0.2148
1138,N2C,8,12.6935,0.0,0,18.88,0.0652
1138,S2C,8,12.4531,0.0,0,19.24,0.0687
1138,E2C,13,6.6765,49.0,6,35.89,0.2505
1138,W2C,12,6.9487,35.0,5,34.48,0.2253
1139,N2C,7,12.656,0.0,0,18.93,0.0598
1139,S2C,8,12.767,0.0,0,18.77,0.0642
1139,E2C,13,5.9402,55.0,6,40.34,0.2651
1139,W2C,12,6.4815,40.0,5,36.97,0.2353
1140,N2C,7,12.8769,0.0,0,18.61,0.0566
1140,S2C,6,12.9056,0.0,0,18.57,0.0502
1140,E2C,13,5.3025,61.0,6,45.19,0.2783
1140,W2C,12,5.8565,45.0,5,40.91,0.2477
1141,N2C,6,13.1512,0.0,0,18.22,0.0466
1141,S2C,7,13.0143,0.0,0,18.41,0.0546
1141,E2C,14,5.5982,67.0,6,42.8,0.2841
1141,W2C,13,6.1494,51.0,6,38.96,0.2595
1142,N2C,6,12.5889,0.0,0,19.03,0.0547
1142,S2C,6,13.027,0.0,0,18.39,0.0484
1142,E2C,14,5.4741,73.0,6,43.77,0.2898
1142,W2C,13,5.7713,57.0,6,41.52,0.2689
1143,N2C,6,12.8315,0.0,0,18.67,0.0512
1143,S2C,6,12.7941,0.0,0,18.73,0.0518
1143,E2C,14,5.0011,80.0,7,47.91,0.3073
1143,W2C,13,5.329,63.0,6,44.96,0.2793
1144,N2C,7,12.9911,0.0,0,18.44,0.0549
1144,S2C,6,13.1118,0.0,0,18.27,0.0472
1144,E2C,15,5.061,88.0,8,47.34,0.3238
1144,W2C,14,5.4784,69.0,6,43.74,0.2871
1145,N2C,6,12.7804,0.0,0,18.75,0.052
1145,S2C,6,12.7035,0.0,0,18.86,0.0531
1145,E2C,15,4.8328,97.0,9,49.58,0.3391
1145,W2C,14,4.8558,76.0,7,49.34,0.3067
1146,N2C,6,13.1029,0.0,0,18.29,0.0473
1146,S2C,6,12.9908,0.0,0,18.44,0.0489
1146,E2C,15,4.4721,106.0,9,53.58,0.3503
1146,W2C,14,4.5265,84.0,8,52.93,0.3228
1147,N2C,6,12.8923,0.0,0,18.58,0.0504
1147,S2C,6,12.9329,0.0,0,18.53,0.0498
1147,E2C,16,4.6427,115.0,9,51.61,0.3598
1147,W2C,15,4.8992,93.0,9,48.91,0.3355
1148,N2C,6,12.7095,0.0,0,18.85,0.053
1148,S2C,6,13.1058,0.0,0,18.28,0.0473
1148,E2C,16,4.3684,125.0,10,54.85,0.3764
1148,W2C,15,4.9536,102.0,9,48.37,0.3407
1149,N2C,6,12.6705,0.0,0,18.91,0.0536
1149,S2C,6,12.9794,0.0,0,18.46,0.0491
1149,E2C,16,4.083,135.0,10,58.68,0.3872
1149,W2C,15,4.9773,111.0,9,48.14,0.3463
1150,N2C,6,12.8251,0.0,0,18.68,0.0513
1150,S2C,5,12.9341,0.0,0,18.52,0.0438
1150,E2C,17,4.5162,145.0,10,53.05,0.3936
1150,W2C,16,5.0057,120.0,9,47.87,0.3579
1151,N2C,6,12.4951,0.0,0,19.18,0.0561
1151,S2C,6,12.8684,0.0,0,18.62,0.0507
1151,E2C,17,4.5353,155.0,10,52.83,0.4
1151,W2C,16,4.5467,129.0,9,52.7,0.3705
1152,N2C,6,12.7022,0.0,0,18.86,0.0531
1152,S2C,6,12.4394,0.0,0,19.26,0.0569
1152,E2C,17,4.3863,166.0,11,54.62,0.4155
1152,W2C,16,3.8595,138.0,9,62.08,0.3864
1153,N2C,7,12.6797,0.0,0,18.9,0.0594
1153,S2C,7,12.4041,0.0,0,19.32,0.0634
1153,E2C,18,4.5487,177.0,11,52.67,0.4265
1153,W2C,17,4.1222,147.0,9,58.12,0.3946
1154,N2C,7,11.6937,0.0,0,20.49,0.0736
1154,S2C,7,11.8141,0.0,0,20.28,0.0719
1154,E2C,18,4.0606,188.0,11,59.01,0.4409
1154,W2C,17,3.8134,157.0,10,62.83,0.4118
1155,N2C,7,11.0675,0.0,0,21.65,0.0826
1155,S2C,7,11.2132,0.0,0,21.37,0.0805
1155,E2C,18,3.5871,199.0,11,66.79,0.455
1155,W2C,17,3.781,168.0,11,63.37,0.4256
1156,N2C,7,10.331,0.0,0,23.19,0.0932
1156,S2C,8,11.1588,1.0,1,21.47,0.094
1156,E2C,17,4.2168,146.0,9,56.82,0.3926
1156,W2C,16,4.6214,121.0,9,51.85,0.3641
1157,N2C,8,10.328,0.0,0,23.2,0.0993
1157,S2C,8,11.1164,2.0,1,21.55,0.0953
1157,E2C,17,4.2007,104.0,8,57.04,0.3588
1157,W2C,16,4.7593,80.0,7,50.34,0.3228
1158,N2C,8,9.3855,1.0,1,25.53,0.1195
1158,S2C,8,10.1341,3.0,1,23.64,0.1101
1158,E2C,17,4.0939,66.0,7,58.53,0.3291
1158,W2C,16,4.9614,53.0,6,48.29,0.2959
1159,N2C,9,9.1855,3.0,2,26.08,0.1357
1159,S2C,9,9.4764,4.0,1,25.28,0.1262
1159,E2C,16,4.8818,40.0,5,49.08,0.2824
1159,W2C,15,5.7674,26.0,4,41.54,0.2483
1160,N2C,9,8.6595,5.0,2,27.67,0.1446
1160,S2C,9,8.9679,5.0,1,26.72,0.1342
1160,E2C,16,4.926,17.0,4,48.64,0.2604
1160,W2C,15,5.8558,10.0,2,40.92,0.2243
1161,N2C,9,7.9729,8.0,3,30.05,0.1625
1161,S2C,9,8.1421,6.0,1,29.43,0.1468
